iteration,control1_world_revenue,control2_world_revenue,control3_world_revenue,treatment_world_revenue,adjusted_treatment_world_revenue,control1_world_rides_count,control2_world_rides_count,treatment_world_rides_count,standard_rider_revenue,subscription_revenue,early_membership_signup_revenue,standard_late_signup_revenue,membership_late_signup_revenue,late_signup_unused_membership_revenue,early_signup_unused_membership_revenue,standard_rides_count,early_membership_rides_count,standard_late_signup_rides_count,membership_late_signup_rides_count,total_control_ride_minutes,total_standard_ride_minutes,early_membership_ride_minutes,standard_late_signup_ride_minutes,membership_late_signup_ride_minutes,avg_total_control_ride_minutes,avg_total_standard_ride_minutes,avg_early_membership_ride_minutes,avg_standard_late_signup_ride_minutes,avg_membership_late_signup_ride_minutes,relative1_revenue_lift,relative2_revenue_lift,relative3_revenue_lift,adj_relative1_revenue_lift,adj_relative2_revenue_lift,adj_relative3_revenue_lift
486,30177.594538136167,30440.557562001373,34942.75540377997,34359.99350418126,32698.013504181257,6385,6761,9702,17694.961220577352,3096.83,0.0,10794.866568951173,2773.3357146527287,1658.0200000000007,3.960000000000001,3704,0,2999,2999,61006.6526618876,35874.25953994192,0.0,21868.888638336342,7111.117217058278,30.126742055253136,23.789296777149815,,54.80924470760988,17.822348914933027,0.13859285440261615,0.1287570352217357,-0.016677617230370825,0.08351954503398125,0.07415948073821889,-0.06424055211615871
487,29280.00069264684,29271.429926438163,33340.29118989806,32378.253101000635,30873.833101000633,6108,6533,8984,17411.67663777784,2923.12,0.0,9766.907120298038,2276.5493429247563,1498.4800000000005,5.940000000000001,3648,0,2668,2668,59415.38639140216,35291.47855840472,0.0,19812.58235973856,5837.306007499375,30.129506283672495,23.78131978329159,,55.81009115419313,16.443115514082745,0.10581462892970031,0.10613841491072384,-0.02885511957342825,0.0544341656642807,0.05474290728500314,-0.0739783007547562
488,27931.99714070141,27715.860716123418,30998.3980788596,31894.71274880682,30406.24274880682,5875,6009,9053,17615.140702864348,2336.1000000000004,0.0,9615.88130081592,2327.5907451265534,1485.5000000000005,2.9700000000000006,3743,0,2655,2655,56556.40292487541,35569.59154580602,0.0,19461.2341046562,5968.181397760393,30.472199851764767,24.263022882541623,,55.13097480072578,16.90702945541188,0.14187011362431723,0.15077475224330306,0.02891487062224973,0.08858104902567235,0.09707012386298726,-0.019102771973775683
489,30156.350094361504,29968.319977066967,33638.484255907926,34836.20454495079,33159.27454495079,6327,6406,10049,18329.507870443776,2587.6800000000003,0.0,11172.892815825733,2746.12385868128,1670.0000000000005,6.9300000000000015,3901,0,3074,3074,61100.89767785001,36996.174026778914,0.0,22676.648245707012,7041.343227387897,30.596343353955938,23.639727812638284,,56.26959862458316,17.472315700714386,0.1551863682423659,0.16243434972694293,0.03560565571061697,0.09957851136470135,0.10647759268206158,-0.014245877052946273
490,29254.14641553745,29494.65998955813,33663.09120833879,32655.972768630494,31163.562768630494,6120,6540,8977,17817.299736996443,2905.15,0.0,9607.848011053504,2325.675020580546,1480.5300000000004,11.880000000000003,3669,0,2654,2654,59318.324142403704,36277.69163332422,0.0,19461.148746291037,5963.269283539861,30.466524983258193,24.81374256725323,,55.13073299232588,16.89311411767666,0.11628527131751377,0.10718254694889004,-0.029917586399754573,0.06526993903602386,0.0565832181033176,-0.07425130461842816
491,33434.54956844996,33001.894626715606,37108.70066966044,37739.048427189606,35813.538427189604,6996,7240,10866,19708.13581712074,3138.76,0.0,12118.655841126849,2773.4967689420164,1919.5700000000006,5.940000000000001,4156,0,3355,3355,67791.15273961528,39877.27132595061,0.0,24435.01497724833,7111.530176774401,30.940736074676074,23.92157847987439,,54.54244414564359,15.87395128744286,0.12874403616316468,0.143541874006203,0.01698652192488466,0.07115360875040891,0.08519643591001358,-0.03490184832932563
492,32723.56965384389,32776.231603835935,36454.01963464086,37385.495993620745,35721.495993620745,6893,6992,10512,21256.62891529504,2617.63,0.0,10893.216695997671,2618.0203823280335,1660.0400000000004,3.960000000000001,4480,0,3016,3016,66232.22988165099,43016.99721870523,0.0,22072.350502558125,6712.872775200086,29.436546614067105,23.726970335744753,,55.319174191875,16.824242544361116,0.1424638689816421,0.14062825908410317,0.025552089133532362,0.09161367086444075,0.08985976256770513,-0.020094454558422098
493,28889.37824217411,29139.938563007603,32444.907223205864,33673.1804824077,32043.020482407697,6136,6233,9679,18103.187453587936,2467.88,0.0,10673.78743885114,2428.32558996862,1627.1900000000005,2.9700000000000006,3819,0,2930,2930,58341.995492754126,36626.1216758665,0.0,21612.275484233687,6226.4758717144105,29.857725431296892,23.75234868733236,,55.99035099542406,16.130766507032153,0.16559034950949422,0.1555679985253959,0.03785719745634914,0.10916268996159112,0.09962553329077645,-0.012386743411943613
494,31327.940324584415,31409.696620656865,35462.306876781135,35443.843149510954,33811.76314951095,6543,6813,9959,19104.974831603708,2845.25,0.0,10860.790341256266,2632.8279766509804,1628.1200000000006,3.960000000000001,4007,0,2976,2976,63551.129037395935,38712.75597847105,0.0,22078.949592964782,6750.840965771744,29.94869417407914,23.505012737383755,,56.323851002461176,17.221533075948326,0.13138121377537895,0.12843634173152113,-0.0005206578166032771,0.07928458747022614,0.0764753177295685,-0.04654360848563047
495,30108.135209976583,30404.264327992852,33899.72454202189,35108.61658059339,33469.41658059339,6394,6463,9990,19464.748867137147,2461.8900000000003,0.0,10603.65547772545,2578.322235730794,1638.2100000000007,0.9900000000000002,4058,0,2966,2966,60805.47489737585,39504.48427471062,0.0,21383.73199416782,6611.082655719984,29.96819856943117,24.41562686941324,,54.830082036327745,16.9514939890256,0.1660840611928652,0.15472672523338438,0.035660821876973295,0.11164030409638312,0.1008132352598476,-0.012693553332419987
496,29881.55032715465,29935.73416252071,33500.07219185171,34512.5955401545,32902.435540154496,6255,6357,9766,18899.408993867044,2491.84,0.0,10521.557672930994,2599.788873356458,1609.1700000000005,0.9900000000000002,3942,0,2912,2912,60580.89827475551,38352.330753505245,0.0,21316.814545976908,6666.12531629861,31.130985752700674,25.066882845428264,,55.22490815019924,17.269754705436814,0.1549800851126328,0.15288956511926755,0.03022451242803798,0.10109533072836038,0.09910234242219032,-0.01783986160610652
497,29067.891930791186,29343.990370193496,32808.78656145435,34355.80491647658,32649.834916476582,6106,6151,9823,18084.207055558083,2485.8500000000004,0.0,11115.217033781026,2670.530827137477,1704.9800000000005,0.9900000000000002,3759,0,3032,3032,58876.64597638765,36731.300142456625,0.0,22567.223163541086,6847.5149413781455,30.20864339476021,23.944784969006925,,55.859463276091795,16.949294409351847,0.18191594348415718,0.17079526277973076,0.047152562382168736,0.12322678900189173,0.11265831622004063,-0.0048447889006816005
498,29848.55480618224,29881.170425539058,33400.76219989765,34324.61391842158,32724.41391842158,6285,6411,9816,18587.034224148618,2527.78,0.0,10755.951062824874,2453.848631448091,1598.2200000000007,1.9800000000000004,3928,0,2944,2944,60419.371297903184,37587.26724140672,0.0,21835.77195596121,6291.919567815619,30.30058741118515,23.91047534440631,,56.86398946864898,16.385207207853174,0.14995898934819638,0.14870379672560505,0.027659599891608568,0.09634835357736277,0.0951516775411326,-0.02024948644669375
499,31391.24608254563,31476.854190171034,35194.21477696987,36382.44531805064,34638.58531805064,6611,6691,10411,19523.965396853317,2647.58,0.0,11466.634826396335,2744.265094800984,1741.8800000000006,1.9800000000000004,4109,0,3151,3151,63539.09251934776,39525.55229962389,0.0,23232.39699075983,7036.57716615637,30.199188459766045,23.781920757896444,,55.981679495806816,16.95560762929246,0.15899971674842975,0.15584756654022386,0.03376209836220904,0.1034472867679699,0.10044622339887087,-0.01578752253574419
500,29081.092797246263,28658.162941695067,32589.446203991487,32488.244572369047,30989.894572369045,6094,6368,9250,17619.39783955165,2683.5200000000004,0.0,9715.707610934965,2469.6191218824306,1491.4200000000005,6.9300000000000015,3720,0,2765,2765,58941.263582682725,35639.48163987602,0.0,19560.78874598709,6332.356722775463,30.026114917311627,23.52441032335051,,54.03532802758865,17.492698129213984,0.11716037629251033,0.13364714404291259,-0.0031053498420615974,0.06563720931778497,0.08136361131792982,-0.049081890548558396
501,29760.18683771258,29779.6297039712,33853.208070954825,34588.14252159706,32909.18252159706,6278,6452,9932,18088.065305171112,2749.4100000000003,0.0,10897.082525448408,2853.5846909775382,1675.0000000000005,3.960000000000001,3802,0,3065,3065,60210.73548131429,36630.93667992592,0.0,22023.28852679079,7316.883823019329,29.76309218058047,23.421315012740358,,54.244553021652195,18.021881337486032,0.16222867518312817,0.16146986599315,0.021709447716205945,0.10581236270647414,0.10509038724576633,-0.0278858519812695
502,31356.059399168545,31589.838928202218,35339.96731573439,35257.0105387419,33553.9605387419,6615,6856,9827,19551.505782952354,2863.2200000000003,0.0,10497.048587696561,2345.23616809299,1697.1100000000006,5.940000000000001,4075,0,2876,2876,63438.61384402191,39683.34816141629,0.0,21210.380994093743,6013.426072033308,30.094219091091986,24.34561236896705,,54.10811478085139,15.34037263273803,0.12440820735518816,0.11608706264297447,-0.00234739257824825,0.07009494119122746,0.062175739958781104,-0.050537872914141344
503,31265.402775337294,31414.623007346716,35296.85133447773,36302.45170541195,34431.791705411946,6598,6744,10406,18749.365836190344,2893.17,0.0,11920.820556768962,2739.0953124526386,1868.6800000000007,1.9800000000000004,3962,0,3222,3222,63249.75070599306,37916.32265689831,0.0,24212.3604019717,7023.321313981125,30.928973450363355,24.274214248974587,,55.53293670176995,16.10853512380992,0.1611061583395935,0.1555908755270484,0.02848980384694979,0.10127452868038393,0.09604344758043495,-0.024508124559563773
504,32070.469838982266,32042.800010667004,35313.06380438512,36443.30489017513,34745.27489017513,6720,6813,10231,20848.913912295557,2551.74,0.0,10695.482715931223,2347.168261948346,1694.0700000000006,3.960000000000001,4339,0,2946,2946,65001.20471533915,42333.11259562963,0.0,21593.54542546467,6018.380158841912,29.87187716697571,24.190350054645503,,54.66720360877131,15.236405465422562,0.13635082595134299,0.13733209576077013,0.03200631619082734,0.08340398705171417,0.08433953582734588,-0.0160787213863749
505,31057.96450572989,31228.402458174518,35199.42607086433,36665.48367518098,34869.793675180976,6577,6657,10620,18997.131313770806,2731.44,0.0,11957.426593621378,2979.4857677887903,1793.7100000000005,1.9800000000000004,4042,0,3289,3289,62771.70386084587,38346.49054813026,0.0,24313.914342618915,7639.707096894334,29.73553001461197,23.17008492334155,,55.89405596004348,17.562545050331803,0.1805501184218481,0.17410692795728397,0.04165004285482237,0.12273274279606569,0.11660510722197598,-0.009364709385310073
506,31576.943001529013,31969.5667974772,36010.396202290394,36404.5434055164,34651.7034055164,6674,6875,10358,19387.963018961716,2923.12,0.0,11407.874462334508,2685.5859242201755,1749.8700000000006,2.9700000000000006,4020,0,3169,3169,63853.700003920545,39405.033381953115,0.0,23076.601185473097,6886.117754410707,30.291129034117905,24.32409468021797,,55.075420490389256,16.43464857854584,0.15288371656982838,0.13872495164336024,0.010945372581069713,0.09737359325247218,0.08389655778040916,-0.037730570614704306
507,29214.69189990885,28757.72543291132,32278.745154930104,33184.80841489208,31614.578414892083,6097,6260,9525,18135.95132214928,2497.83,0.0,10143.900059225765,2407.1270335170366,1567.2600000000007,2.9700000000000006,3851,0,2837,2837,59276.13307668936,36628.08031320329,0.0,20510.00015186094,6172.120598761632,29.667734272617295,23.167666232260146,,54.40318342668684,16.371672675760298,0.13589451939404573,0.15394412858933057,0.028069965409531748,0.08214656253111888,0.09934210508565754,-0.020575977685941094
508,30865.782944033068,30960.294917240517,34181.924043173865,35508.916278719924,33811.846278719924,6504,6565,10044,19904.175878560796,2485.8500000000004,0.0,10719.846682645028,2399.043717514108,1695.0900000000006,1.9800000000000004,4168,0,2938,2938,62466.110112905306,40349.16891938665,0.0,21673.965852935973,6151.394147472071,30.264588232996758,24.468871388348482,,54.870799627686004,15.573149740435623,0.15042979285851746,0.1469178951181911,0.03882146112869439,0.09544754915268998,0.09210349478588123,-0.010826709578621446
509,32381.253963506606,32663.749549743538,36830.48040286357,36929.47545023154,35177.61545023154,6841,7137,10327,19971.00912133896,3024.95,0.0,11270.578823702133,2662.937505190443,1742.9500000000007,8.910000000000002,4179,0,3074,3074,65487.83067565796,40492.33108035631,0.0,22847.63800949265,6828.0448851037,30.054075573959597,24.18896719256649,,55.72594636461622,16.653768012448047,0.14045847303661377,0.13059510801084673,0.002687856533097899,0.08635741808752712,0.07696195124995198,-0.044877637612989685
510,31738.27426722502,31713.120378141764,35449.87434960492,36380.29617846304,34614.496178463036,6689,6849,10362,19851.509459737204,2797.3300000000004,0.0,11092.590951223981,2638.865767501853,1759.8600000000006,5.940000000000001,4164,0,3099,3099,64228.90837750005,40224.383230095395,0.0,22373.31013134354,6766.3224807739825,29.887812181247114,23.91461547568097,,53.781995508037355,16.265198271091304,0.14625943024355512,0.14716860859703104,0.02624612487148314,0.090623134926028,0.09148818425073812,-0.023565053091681696
511,27290.83125520169,27076.102099424246,30148.35675040938,30992.655666155366,29550.115666155365,5702,5792,8834,16829.569754282653,2258.23,0.0,9662.22880018613,2242.6271116865823,1438.5800000000004,3.960000000000001,3592,0,2621,2621,55355.97757744022,33942.4865494427,0.0,19669.817436374688,5750.325927401493,30.46559030128796,23.571171214890764,,57.013963583694746,16.667611383772442,0.13564351984507983,0.1446498300364439,0.028004807118866288,0.08278547435315112,0.09137258966030147,-0.019843240187407307
512,29053.797026912904,28954.71147976636,32404.715095131163,33643.02367577624,32025.88367577624,6152,6210,9727,18017.009169264806,2443.92,0.0,10624.306405853607,2557.7881006578295,1616.1500000000005,0.9900000000000002,3861,0,2933,2933,58722.55647926385,36297.4594083713,0.0,21539.247194496424,6558.431027327768,29.884252661202975,23.312433788292424,,55.51352369715573,16.903172750844764,0.15795617504356751,0.16191880203282585,0.038213839467798105,0.10229598031920765,0.10606813326929625,-0.011690626448736866
513,30143.56225807083,30475.286896843612,34147.95811125858,34481.7710819866,32842.61108198659,6373,6588,9658,19140.57129453583,2695.5,0.0,10271.862337971615,2373.837449479156,1636.1900000000005,2.9700000000000006,3962,0,2848,2848,60950.15963607906,38919.41357573289,0.0,20725.28804608106,6086.762690972195,29.81906048731852,24.416194213132304,,54.1130236190106,15.892330785828184,0.14391825315052895,0.1314666601402182,0.009775488468165793,0.08953980955562421,0.07768012793960505,-0.03822621033500723
514,35991.13952309201,36007.82705615007,40223.48360362568,40830.46883778258,38859.07883778258,7571,7836,11555,22324.1575853865,3216.63,0.0,12393.417564365034,2896.2636880310474,1967.4300000000005,3.960000000000001,4675,0,3440,3440,72872.15262331284,45254.250218939735,0.0,25001.07067785906,7426.317148797558,29.963878545770083,23.880870827936537,,54.232257435702955,16.109147828194267,0.13445890790942155,0.1339331522036072,0.01509031987727154,0.07968459328303551,0.07918422228551346,-0.033920601688515004
515,31751.83097178761,32057.464249920064,35676.52405409749,37176.4507705949,35418.5907705949,6684,6756,10486,20296.857213548283,2599.66,0.0,11518.778712112971,2761.154844933647,1755.8800000000006,1.9800000000000004,4238,0,3124,3124,64276.48967125029,41176.556957816116,0.0,23396.868492597358,7079.884217778582,30.405151216296257,24.509855332033403,,56.377996367704476,17.0599619705508,0.17084431457282623,0.15968157932789712,0.042042400605592056,0.11548183794708743,0.10484692408830236,-0.007229776171901718
516,29364.74615831933,29063.063414730525,32715.613375540277,33646.011938068914,32087.751938068912,6162,6254,9742,17997.656676080747,2473.87,0.0,10539.826848182947,2634.6584138052194,1556.2800000000007,1.9800000000000004,3818,0,2962,2962,59494.2209187675,36358.09404123269,0.0,21296.991918417814,6755.534394372357,30.49421882048565,23.639853082726066,,55.89761658377379,17.73106140255212,0.14579611063781184,0.15768979539216557,0.02843897657820612,0.09273043822918006,0.10407328643150994,-0.01919149215587637
517,31764.012760500205,31604.562029409048,35322.18331857543,36469.22710971754,34711.387109717536,6708,6788,10514,19578.76229140823,2671.54,0.0,11515.808161089812,2703.1166572194916,1754.8700000000006,2.9700000000000006,4188,0,3163,3163,64246.18656538515,39463.49305489289,0.0,23337.969643820034,6931.0683518448495,30.390816729132048,23.659168498137223,,55.83246326272735,16.58150323407859,0.14813035068001398,0.15392287593739684,0.032473751149434085,0.0927897357125642,0.09830305755914254,-0.017292141976305422
518,29527.116920132325,29943.564658954874,33272.69907687924,34507.04582821432,32871.90582821432,6200,6318,9722,18665.836229954806,2509.8100000000004,0.0,10865.47140503173,2465.9281932277872,1629.2000000000007,5.940000000000001,3888,0,2917,2917,59813.1203080316,37891.88776911488,0.0,22152.490782132634,6322.892803148172,29.891614346842378,23.95188860247464,,57.24157824840474,16.338224297540496,0.16865611774939523,0.15240273565407655,0.03709788461955032,0.11327854721235714,0.09779534275935661,-0.01204570893809517
519,29281.543228884097,29244.101522411725,32848.36595644817,34327.22883497114,32669.208834971138,6169,6196,9968,18040.40449017802,2479.86,0.0,11042.97372715682,2763.990617636296,1657.0300000000007,0.9900000000000002,3822,0,3073,3073,59262.93135611306,36457.44741071288,0.0,22397.368531171327,7087.1554298366555,30.036964701527147,23.38514907678825,,55.43903101775081,17.542463935239248,0.17231624599313614,0.1738171818567881,0.04502089633571755,0.1156928642594683,0.11712130427171857,-0.005454064951497688
520,29197.348282679424,29602.347082697066,33122.31367109358,34496.67239037986,32907.52239037986,6218,6268,9844,18999.944005800666,2401.9900000000002,0.0,10422.888329965992,2671.850054613208,1586.1800000000007,2.9700000000000006,3974,0,2935,2935,58921.40585302417,38528.061553335036,0.0,21061.25212811793,6850.8975759313025,29.197921631825654,23.826877893218946,,54.562829347455775,17.7484393158842,0.1815001847563029,0.16533571794189217,0.041493439526409354,0.12707229683256552,0.11165247466525081,-0.006484790973438859
521,30149.657748187532,30117.248502203114,33599.248431464875,34588.79542969218,32953.61542969218,6347,6462,9814,19114.550263425062,2527.78,0.0,10448.840874431091,2497.6242918360267,1633.2000000000007,1.9800000000000004,4034,0,2890,2890,61032.455764583414,38668.0775985258,0.0,21143.18172931049,6404.164850861607,30.00612377806461,23.98764119015248,,54.63354452018215,16.54822958878968,0.14723675202487205,0.1484712963457458,0.029451462292252335,0.09300131049325797,0.09417749192067075,-0.01921569772876451
522,29803.24658665488,29672.717844644874,33486.3690274644,33709.67529508954,32169.435295089537,6276,6533,9645,18293.860995841616,2725.4500000000003,0.0,10182.471219100997,2507.8930801469232,1535.2900000000006,4.950000000000001,3855,0,2895,2895,60326.273299115084,37022.720502157994,0.0,20529.413382310246,6430.495077299804,30.284273744535685,24.087651595418343,,54.59950367635704,17.10238052473352,0.13107393173010404,0.136049467109169,0.006668572141756764,0.07939365604196202,0.08414185257705516,-0.03932745683160694
523,31377.584181712125,31321.864433744406,35031.12790086679,35731.737311217075,33954.777311217076,6569,6747,10114,19077.312032922906,2785.3500000000004,0.0,11413.499067282544,2455.5762110116248,1775.9700000000007,0.9900000000000002,4026,0,3044,3044,63611.75431208237,38593.1077767254,0.0,23193.58735200652,6296.349259004166,30.730316092793416,24.04555001665134,,56.708037535468264,15.394496965780357,0.13876635958617528,0.14079215772103662,0.01999962468616228,0.08213484870537045,0.08405990272520684,-0.030725547652808598
524,29871.300285756297,29882.757194294623,33859.72540163933,34075.04007684771,32517.830076847713,6294,6606,9598,18646.081094188736,2749.41,0.0,10160.917925897837,2518.6310567611426,1554.2400000000005,2.9700000000000006,3928,0,2835,2835,60454.61611732383,37738.66947227881,0.0,20594.661348455993,6458.028350669598,29.824674946879046,24.068029000177813,,54.62774893489653,17.130048675516175,0.14072838312619115,0.14029103323014322,0.006359020123593807,0.088597743177366,0.08818037992344936,-0.039631016166677066
525,30479.040044625,30254.168808782193,34151.30651360114,34971.49424193746,33258.60424193746,6394,6544,10087,18298.09798509347,2761.3900000000003,0.0,11190.336526392628,2721.6697304513596,1707.9400000000005,4.950000000000001,3877,0,3105,3105,61756.51293493589,36977.17432075249,0.0,22670.093657416997,6978.640334490665,30.54229126356869,23.688132172166874,,55.15837872850851,16.979660181242494,0.14739487171298576,0.155923154358348,0.024016291382868902,0.09119592327195478,0.09930649399573441,-0.026139622837215815
526,31354.66857797371,31243.79592310154,35184.25695422459,36561.82447216604,34862.97447216604,6584,6655,10578,19542.19662510661,2623.62,0.0,11434.412918379805,2961.594928679626,1698.8500000000006,0.0,4108,0,3235,3235,63514.534815317194,39574.86314129901,0.0,23111.315175332835,7593.8331504605785,30.862261815022933,24.428927864999388,,55.15827010819292,18.12370680300854,0.16607274547466577,0.17021070557986737,0.0391529518367743,0.1118910214428761,0.11583671068560819,-0.009131427231120634
527,27910.144864439324,27933.743752692506,31218.808603692705,31747.018143142686,30227.588143142686,5891,6097,8901,17754.900948794562,2497.83,0.0,9263.071755542227,2231.215438805899,1516.4600000000005,2.9700000000000006,3713,0,2594,2594,56459.34580625468,36004.87422767836,0.0,18664.286552672373,5721.065227707431,29.299089676312754,23.844287567998915,,52.575455077950345,16.115676697767412,0.1374723526996799,0.13651139726241038,0.01691959312590494,0.08303229130336928,0.08211732772944474,-0.03175074594079074
528,32267.393034893066,32006.23730823988,35870.058980226226,36657.40635737274,34910.55635737274,6718,6872,10386,19803.2088315175,2779.36,0.0,11376.731771096725,2698.105754758517,1740.9100000000005,5.940000000000001,4162,0,3112,3112,65511.2641920335,40105.66367055768,0.0,23058.286592555705,6918.2198839961975,30.35739767934824,23.67512613374125,,55.966715030475015,16.791795834942228,0.13605106919336293,0.14532070747146006,0.021949988361617927,0.08191437466365602,0.09074228317319746,-0.026749401872531657
529,32185.464209384645,32009.93549561058,36105.662806461434,36955.74457266669,35058.13457266669,6739,6936,10596,19050.470871636047,3000.9900000000002,0.0,12113.438071004934,2790.84563002571,1895.6300000000006,1.9800000000000004,4028,0,3284,3284,65247.34412662729,38519.15608111807,0.0,24570.354028217782,7156.014435963359,30.675761225494732,23.68951788506646,,55.589036262936155,16.190077909419365,0.14821225918161923,0.15450856118514555,0.02354427810291099,0.08925365638953352,0.09522665478267206,-0.02901285151334428
530,29897.078789069405,30180.580518336672,33527.05857744743,34697.78409327079,33003.73409327079,6313,6407,9865,18871.220635874965,2557.73,0.0,10875.448185757885,2393.3852716379415,1692.0700000000006,1.9800000000000004,3953,0,2956,2956,60471.99689504975,38251.847784294776,0.0,22067.815860917653,6136.885311892158,29.556205716055597,23.62683618548164,,55.58643793682029,15.458149400232136,0.16057439384200173,0.14967252111633914,0.0349188257335187,0.10391166729430436,0.09354205672812908,-0.015609018696577999
531,29226.520091364437,29097.95591187194,32293.342248255078,33239.878544701874,31717.458544701873,6090,6200,9317,18701.09751851599,2366.05,0.0,9891.603944123148,2281.127082062734,1520.4400000000005,1.9800000000000004,3923,0,2697,2697,59324.41049067804,37892.55773978459,0.0,20078.471651597814,5849.043800160856,30.113913954658905,24.05876681891085,,55.773532365549485,16.247343889335713,0.13731906640925293,0.14234410985343587,0.02931057086535976,0.0852287048047651,0.09002359618536562,-0.01783289258591133
532,30666.150434254556,30469.334894392454,34132.712746874284,34761.60848676752,33099.44848676752,6408,6575,9822,18859.412800421258,2677.53,0.0,10738.000843759648,2486.664842586621,1661.1700000000008,0.9900000000000002,3964,0,2929,2929,62200.38572885783,38193.3661549263,0.0,21741.027804511912,6376.063698940054,30.731415873941614,24.21900200058738,,55.88953163113602,16.390909251773916,0.13354979332320366,0.14087191621517856,0.018425014869374284,0.07934801134331271,0.08632001983276338,-0.030271964252281274
533,32444.88728240835,32722.025779985433,37141.43354066938,37601.59620531053,35849.81620531053,6877,7092,10708,20127.380525766242,2965.05,0.0,11609.323166879713,2899.842512664572,1747.8200000000006,3.960000000000001,4230,0,3239,3239,65558.68533950858,40762.51416863139,0.0,23529.033761230028,7435.493622216851,29.949148167888797,24.062877313241668,,55.23247361791086,17.45421038079073,0.15893748922648152,0.14912189294556785,0.012389469677773239,0.10494500699801602,0.09558669889069724,-0.03477564574734418
534,33077.394548924494,32584.072379729427,36524.54324000749,37760.16716343649,35989.37716343649,6883,6985,10783,20777.50135606218,2707.48,0.0,11412.772701250065,2862.4131061242406,1769.8000000000006,0.9900000000000002,4363,0,3210,3210,67165.11422801152,42088.465015544054,0.0,23030.1864134617,7339.5207849339495,30.460369264404317,24.009392478918457,,54.188673914027525,17.26946067043282,0.1415701774087964,0.15885352583881182,0.033829962371043285,0.08803542885473964,0.10450826231976777,-0.014652231871986967
535,28062.713543032314,27814.75728577194,30919.468418864464,32272.874950842688,30763.41495084269,5835,5871,9168,17805.23661686248,2216.3,0.0,9886.72692604242,2364.61140793779,1508.4700000000005,0.9900000000000002,3730,0,2719,2719,56994.137289826445,36090.35029964738,0.0,20032.633143698513,6063.10617419946,30.171592000966886,23.759282619912696,,55.801206528408116,16.88887513704585,0.1500268818036563,0.1602788627370553,0.043771985780728655,0.09623807062239466,0.10601054809775654,-0.005047094144948639
536,31903.629905883397,31894.62569669127,35652.31472928938,36438.51193871323,34710.70193871323,6696,6869,10439,19492.596078463084,2827.28,0.0,11506.51890434706,2612.116955903084,1721.8700000000008,5.940000000000001,4089,0,3175,3175,64634.94847662409,39496.400201187396,0.0,23306.458729095026,6697.735784366882,30.33080641793716,23.807353948877275,,56.2957940316305,16.178105759340294,0.1421431368846699,0.14246557665335258,0.022051785848787222,0.08798597655222228,0.08829312714944637,-0.026410986151274622
537,29025.30929563991,29215.412603139037,32722.350511949182,33498.326884989896,31968.026884989897,6101,6205,9496,18526.861475928585,2431.94,0.0,10078.28256392206,2461.2428451392534,1527.3300000000006,2.9700000000000006,3842,0,2827,2827,58780.28024523053,37653.49096391945,0.0,20375.083497236043,6310.879090100649,30.082026737579596,24.323960571007397,,54.9193625262427,17.01045576846536,0.15410749094142848,0.14659776810376737,0.023713955779471024,0.10138453855484096,0.0942178814738049,-0.023052244571606487
538,30066.669220269614,29878.443056505846,33535.82511791176,34305.391074256804,32742.191074256803,6303,6451,9774,18830.647835228832,2545.75,0.0,10399.814805329479,2529.178433698495,1561.2200000000005,1.9800000000000004,3974,0,2900,2900,60932.4851801785,38093.96880827905,0.0,21048.243090588407,6485.072906919218,30.194492160643456,23.913351417626522,,55.53626145273986,17.11101030849398,0.14097743328115747,0.14816528456247713,0.02294757781087112,0.0889863068764355,0.09584662802994996,-0.023665260683598567
539,31466.9757822607,32243.60382865373,35761.91183121409,37136.138196332846,35390.29819633284,6709,6776,10535,20385.501803912164,2617.63,0.0,11522.608104288029,2610.3982881326556,1742.8700000000008,2.9700000000000006,4235,0,3150,3150,63481.98918528385,41411.54308695426,0.0,23373.354113559046,6693.328943929886,29.335484836083108,23.978890032978725,,56.321335213395294,16.128503479349124,0.1801622899289896,0.1517365860738959,0.03842709449105253,0.1246806315681563,0.0975912737422595,-0.010391324620315596
540,25836.610592729478,25739.886496352065,28899.28211246268,29916.664616691563,28489.06461669156,5409,5504,8537,16135.839139828196,2216.3,0.0,9249.106799873069,2315.418676990298,1426.6100000000004,0.9900000000000002,3373,0,2582,2582,52378.48869930634,32725.228563662044,0.0,18707.966153520687,5936.970966641789,30.016325902181283,23.80016622811785,,54.54217537469588,17.30895325551542,0.15791754144060324,0.16226870778670469,0.035204421351011456,0.10266261568800726,0.10680614775551239,-0.014194729619052139
541,27840.47462283106,27809.170890386747,31245.936106107103,32403.36122220263,30789.16122220263,5851,5956,9311,17001.034778892506,2461.8900000000003,0.0,10409.620707398899,2530.815735911228,1611.2300000000005,2.9700000000000006,3583,0,2864,2864,56383.26826366939,34405.21738177567,0.0,21104.155659997174,6489.271117721099,30.103186472861395,23.532980425291157,,55.10223409920933,16.94326662590365,0.16389399466737883,0.16520414614029477,0.037042420882032925,0.10591366129058187,0.10715854649395626,-0.014618697367661667
