iteration,control1_world_revenue,control2_world_revenue,control3_world_revenue,treatment_world_revenue,control1_world_rides_count,control2_world_rides_count,treatment_world_rides_count,standard_rider_revenue,subscription_revenue,early_membership_signup_revenue,standard_late_signup_revenue,membership_late_signup_revenue,control_world_rides_count,standard_rides_count,early_membership_rides_count,standard_late_signup_rides_count,membership_late_signup_rides_count,total_control_ride_minutes,total_standard_ride_minutes,early_membership_ride_minutes,standard_late_signup_ride_minutes,membership_late_signup_ride_minutes,avg_total_control_ride_minutes,avg_total_standard_ride_minutes,avg_early_membership_ride_minutes,avg_standard_late_signup_ride_minutes,avg_membership_late_signup_ride_minutes
530,30161.716370401307,30175.947669210207,47112.708561033214,44786.7812967798,6313,6243,19807,26.176726775263575,1991.88,0.0,29727.139960690023,13041.584609314516,6794,7,0,9900,9900,61150.55479590079,49.171094295547626,0.0,60287.53836074364,33439.96053670389,29.887856693988656,12.292773573886906,,29.963985268759263,16.620258716055613
531,28904.896428805027,29080.227507749347,45315.758741984115,42938.015281763604,6090,6020,18922,23.103940033939878,1912.6800000000003,0.0,28540.907158725164,12461.324183004499,6794,4,0,9459,9459,58499.73443283339,48.984461625486865,0.0,57848.47989416709,31952.11328975513,29.69529666641289,16.32815387516229,,29.942277377933276,16.538360916022324
532,30602.38515231466,30690.258033044363,47332.16674582967,44476.106784655596,6408,6278,19554,10.286565383784229,1945.3500000000001,0.0,29816.87852035722,12703.591698914588,6794,2,0,9776,9776,62036.88500593502,21.247603548164683,0.0,60502.25261630055,32573.312048498945,30.65063488435525,21.247603548164683,,30.78995044086542,16.576749134096154
533,32647.577866195435,32556.151817135185,50244.80603245592,47125.87235081487,6877,6719,20735,64.47595828379309,2094.84,0.0,31501.3362723413,13465.220120189777,6794,15,0,10360,10360,66078.4047851165,126.86143149690534,0.0,63726.50326241358,34526.20543638404,30.186571395667652,31.715357874226335,,30.116494925526265,16.316732247818546
534,32835.66665437564,32833.08973538531,51628.23709974541,49086.898148724606,6883,6816,21642,14.122463154892797,2154.2400000000002,0.0,32357.009606710642,14561.526078859071,6794,4,0,10819,10819,66545.2991137837,25.955033730494346,0.0,65556.43488900164,37337.246356048905,30.179273974505076,12.977516865247173,,30.12703809237208,17.158661009213652
535,27740.92894227552,27911.26673669574,43884.20678743512,42059.83935420588,5835,5811,18411,56.331871100462905,1857.2400000000002,0.0,27689.632590831767,12456.634892273643,6794,11,0,9200,9200,56169.04856993723,116.23556692426385,0.0,56145.2117713635,31940.089467368314,29.73480601902447,58.117783462131925,,29.92815126405304,17.0256340444394
536,31489.601592303166,32070.529610866717,50269.28548204331,47179.76056876173,6696,6552,20680,50.14508787226985,2049.3,0.0,31145.99629093458,13934.319189954884,6794,12,0,10334,10334,63573.33741616197,97.80791762120474,0.0,63210.24689983226,35729.02356398688,29.832631354369767,32.60263920706824,,30.536351159339254,17.26039785699849
537,28752.145843028295,29150.57604838589,45452.17728652674,42979.143014715286,6101,6007,18842,25.86026573320741,1898.8200000000002,0.0,28508.01824038022,12546.444508601857,6794,4,0,9419,9419,58079.861135969986,56.05196341848053,0.0,57789.790359949286,32170.370534876554,29.72357274102865,56.05196341848053,,30.130234807064276,16.772873063022185
538,29893.575883526642,30022.112598462892,47173.609242021696,44405.89581051985,6303,6215,19552,43.28967854092052,1949.3100000000004,0.0,29268.301752881536,13144.994379097388,6794,12,0,9770,9770,60488.656111606775,80.22994497671928,0.0,59270.00449456805,33705.11379255741,29.974557042421594,26.74331499223976,,30.101576685915717,17.117884099826007
539,31885.29277792648,31742.73445977534,49684.626750174095,47483.70386122966,6709,6661,20975,106.02302699338426,2115.63,0.0,31343.013693265515,13919.037140970762,6794,19,0,10478,10478,64554.596866478154,223.13596664970322,0.0,63384.650495552596,35689.838823001955,29.83114457785497,44.627193329940646,,29.66057580512522,16.7009072639223
540,25905.550148739392,25698.728942354872,40081.1601011433,38051.83566236301,5409,5362,16828,33.67523968575104,1698.8400000000001,0.0,25279.194750580275,11040.125672096983,6794,8,0,8410,8410,52555.25679163946,65.83394791218214,0.0,51182.550642513525,28308.014543838417,30.117625668561296,32.91697395609107,,29.82666121358597,16.49651197193381
541,27891.956114495537,27846.74735623689,43194.782632651055,41057.74503289326,5851,5791,18143,71.95675174217682,1821.6000000000004,0.0,27359.668608495107,11804.519672655977,6794,15,0,9064,9064,56515.27208845009,146.04295318506874,0.0,55417.0989961413,30267.99916065635,30.17366368844105,29.20859063701375,,30.1179885848594,16.449999543834974
542,29007.150157548193,28986.14166912232,44980.927578239156,42534.59230812806,6106,6024,18780,123.31439003064462,1887.93,0.0,28270.214249607732,12253.133668489689,6794,30,0,9375,9375,58720.89783986716,239.2676667452426,0.0,57228.75448617367,31418.291457665866,29.990244044875976,29.908458343155324,,30.009834549645344,16.475244602866212
543,31575.056647923542,31849.83891212693,48984.93902786354,46252.599611098674,6628,6530,20210,41.770466957390816,2012.6700000000003,0.0,31079.268103455757,13118.891040685532,6794,6,0,10102,10102,63966.81191775267,91.71914604459184,0.0,63105.81564988656,33638.18215560393,30.708983157826534,45.85957302229592,,31.04073568612226,16.546080745501193
544,32472.638651329067,32367.122021356412,50146.663665891756,47542.37324533925,6807,6750,21081,23.179610774079435,2070.09,0.0,31861.2767568629,13587.826877702275,6794,5,0,10538,10538,65809.32987520273,46.61438660020368,0.0,64505.837838110005,34840.58173769814,30.896399002442596,15.53812886673456,,30.84927682358202,16.662162476182758
545,29555.924945938583,29195.454231415795,45098.9260593765,42734.69635717937,6187,6094,18852,147.67815293406522,1895.8500000000004,0.0,28496.21036528914,12194.957838956163,6794,36,0,9408,9408,59920.32037420149,286.35423829247486,0.0,57613.35991099778,31269.122663990165,30.478291136419884,31.817137588052763,,30.085305436552364,16.32852358432907
546,28508.357289464824,28882.492384656623,44666.58873970897,41748.1417043425,6033,5891,18431,3.66822614922816,1880.01,0.0,27879.53774583152,11984.925732361757,6794,1,0,9215,9215,57629.121255038015,6.841605510841434,0.0,56532.14806623466,30730.578800927586,29.417621875976526,6.841605510841434,,29.76943026131367,16.182505950988723
547,28977.85829853116,28822.45294241914,44978.48143098921,42899.762200597965,6106,6055,19082,47.601560631388715,1960.2000000000003,0.0,28443.215764754772,12448.7448752118,6794,10,0,9536,9536,58645.79050905425,96.41425802920182,0.0,57492.86093526863,31919.85865438923,29.23518968547071,32.13808600973394,,29.036798452155875,16.121140734540017
548,31432.257052021087,31243.668219079904,48257.20877698842,45871.17221894061,6628,6562,20231,20.737696947645517,1996.8300000000002,0.0,30738.136874612297,13115.467647380665,6794,3,0,10114,10114,63600.65910774638,45.4812742247321,0.0,62105.47916567254,33629.40422405299,30.979376087553035,22.74063711236605,,30.791015947284354,16.672981767006934
549,26724.337880372117,26813.4488646582,41452.12998652857,39780.3641221001,5653,5634,17480,35.64440828491664,1737.4500000000003,0.0,26608.617538165756,11398.652175649433,6794,8,0,8736,8736,54029.07148813363,70.88309816645292,0.0,53845.173174783995,29227.313270895982,30.52489914583821,35.44154908322646,,30.681010356002275,16.653739755496286
550,30891.578486363076,31137.181244002655,48248.23336867385,45740.77414939607,6497,6414,20016,12.775961830076984,2004.7500000000002,0.0,30555.137747784065,13168.110439781929,6794,2,0,10007,10007,62550.20124708481,27.63067135917176,0.0,62005.48140457452,33764.38574303058,30.3053300615721,27.63067135917176,,30.619990817073838,16.67377073729905
551,31245.500144097336,31354.751325220048,48386.94095808715,44959.8989995974,6570,6398,19832,53.51284786706209,1996.8300000000004,0.0,30119.090443162433,12790.465708567906,6794,14,0,9909,9909,63270.51318999317,101.31499453092843,0.0,61064.33446964726,32796.06591940489,30.05725092161196,20.262998906185686,,30.274831169879654,16.259824451861622
552,30596.951951481027,30456.105799098055,46934.368458384095,44281.012322224364,6450,6332,19529,77.28400889587573,1962.1800000000003,0.0,29617.007739884608,12624.54057344388,6794,15,0,9757,9757,61915.26141405392,159.70258691250186,0.0,59861.55830739643,32370.616854984306,30.410246274093282,26.61709781875031,,30.20260257689023,16.33229911956827
553,26968.539224217482,26785.816327097928,41457.28005321579,39610.033992821314,5662,5626,17449,111.0210176291674,1772.1000000000001,0.0,26391.375876095917,11335.53709909623,6794,21,0,8714,8714,54632.1518569679,230.82312212607022,0.0,53354.80993870748,29065.47974127238,30.083784062206995,46.16462442521404,,29.807156390339376,16.237698179481775
554,32684.087652575054,32678.465787118606,50812.16709492206,48426.18809795313,6920,6860,21439,14.883434139977773,2139.3900000000003,0.0,32247.7673826078,14024.147281205347,6794,3,0,10718,10718,66061.7632117309,30.47034394866096,0.0,65173.762519507174,35959.35200309064,30.151420909051073,30.47034394866096,,30.159075668443858,16.64014437903315
555,31656.02094189298,32134.59478364983,49531.164781963496,47114.74998293712,6698,6633,20664,46.872451742840425,2033.46,0.0,31603.60328042025,13430.814250774034,6794,12,0,10326,10326,63994.925492033275,89.41654293036007,0.0,64147.70071902628,34437.985258394954,30.678296017273862,29.80551431012002,,31.23062352435554,16.766302462704456
556,29545.4944254961,29462.41988693419,46153.12103289683,43655.09483250606,6210,6126,19189,110.95276295300816,1922.5800000000002,0.0,28731.81223290359,12889.749836649466,6794,23,0,9583,9583,59834.60109101565,225.5199050077133,0.0,58107.21085359896,33050.6406067935,30.128197931025,32.21712928681619,,29.92132381750719,17.018867459728888
557,29743.58515326115,29787.732217206398,45842.47427145515,43138.98445583889,6298,6187,19073,62.63678650385095,1921.5900000000001,0.0,28916.901552463136,12237.856116871895,6794,9,0,9532,9532,60116.88500836192,137.53022180474602,0.0,58451.02962170035,31379.118248389474,30.088531035216175,137.53022180474602,,30.11387409670291,16.166469988866293
558,30957.72522738507,30885.31931545979,48106.47737155789,45926.29498957513,6514,6471,20282,47.03695214863575,2039.4,0.0,30524.930332650914,13314.927704775579,6794,10,0,10136,10136,62676.21853175659,94.96654397086087,0.0,61763.92392987414,34140.84026865533,30.002976798351646,15.827757328476812,,29.982487344599097,16.573223431386083
559,28214.34682922738,28400.282481273258,44262.90393154524,42155.726537933326,5990,5926,18583,39.66188363733457,1865.16,0.0,27974.138901598217,12276.765752697775,6794,7,0,9288,9288,56985.50469032662,83.74841958290915,0.0,56608.04846563645,31478.886545378908,29.7729909562835,27.916139860969718,,30.04673485437179,16.70853850603976
560,33013.36750614416,33257.51038721208,51264.00086376756,49079.840262378304,6949,6906,21496,128.36161294060045,2134.4400000000005,0.0,32836.121159311304,13980.917490126394,6794,28,0,10734,10734,66831.71155421578,257.33746907846273,0.0,66618.25938284949,35848.50638493947,30.60060052848708,28.593052119829192,,30.89900713490236,16.627322070936675
561,31593.942350703503,31706.79373817978,49292.44322688917,45091.059017018226,6613,6390,19712,45.90591842811605,1949.3100000000002,0.0,30058.53465011606,13037.308448474048,6794,10,0,9851,9851,64053.69833513719,92.06645750798988,0.0,61011.6273079899,33428.99602172833,30.7359397001618,30.68881916932996,,30.986098175718585,16.977651610832062
562,30011.548771470996,29737.53292324207,46244.62278298421,43972.248168233586,6252,6188,19421,19.558021760992297,1927.5300000000002,0.0,29277.718520641094,12747.4416258315,6794,5,0,9708,9708,60921.919926848714,37.32826092562128,0.0,59276.20133497716,32685.747758542304,30.815336331233542,37.32826092562128,,30.444890259361664,16.787749233971393
563,28551.031257572587,28493.667402809628,44547.396764944686,41389.89280603218,6004,5845,18323,42.52481204180803,1835.46,0.0,27333.940243109453,12177.967750880918,6794,9,0,9157,9157,57812.90066044253,85.96105651745651,0.0,55297.282674639624,31225.5583355921,30.032675667762355,28.65368550581884,,29.825934560215547,16.842264474429395
564,30560.018332019506,30717.671227623694,47413.234339208866,44701.46914766129,6447,6349,19765,30.779841840336466,1963.17,0.0,29984.71419928567,12722.805106535287,6794,7,0,9879,9879,61828.25213338334,60.97395343676017,0.0,60747.98512637352,32622.577196244325,30.442270868234043,20.324651145586724,,30.634384834278123,16.451123144853415
565,32427.8032681303,32650.860783840188,50842.40663547091,48153.71478611034,6837,6774,21088,41.21553427158565,2127.51,0.0,32038.481902473195,13946.507349365558,6794,10,0,10539,10539,65617.4442772572,80.03983146560424,0.0,64944.82539095691,35760.27525478348,29.853250353620197,20.00995786640106,,30.2209517873229,16.640425897991385
566,34394.19097074437,34474.6005735941,53502.77721696678,49982.69751342724,7264,7102,22087,59.900205106924716,2201.76,0.0,33369.16073325372,14351.876575066599,6794,13,0,11037,11037,69564.59223267787,120.25693617160184,0.0,67559.38649552234,36799.68352581179,30.21919732088526,40.08564539053395,,30.377421985396737,16.546620290383
567,28791.880478871473,28744.304829606783,44709.55826910242,42611.436015486426,6034,5977,18740,47.645432901898836,1866.15,0.0,28316.933980712693,12380.706601871838,6794,10,0,9365,9365,58353.539689414036,96.52675103050984,0.0,57369.061489006905,31745.40154326112,30.50367992128282,24.13168775762746,,30.434515378783505,16.841061826663722
568,26786.10874189726,26635.05536385357,42239.92324995723,39050.45039712037,5658,5479,17286,40.94410424462808,1745.3700000000001,0.0,25434.62665269193,11829.509640183807,6794,8,0,8639,8639,54174.63779973656,84.47206216571301,0.0,51352.88885305623,30332.0760004713,29.50688333318985,28.157354055237672,,29.12812754002055,17.20480771439098
569,29058.204576759992,28743.097003500243,44376.23625562417,41927.01672939013,6075,5984,18614,44.514837156113714,1834.47,0.0,28113.103658738062,11934.928233495957,6794,8,0,9303,9303,58931.29378656407,93.62778757977874,0.0,56851.547842918095,30602.380085887067,31.098308066788427,46.81389378988937,,30.68081373066276,16.515045917909912
570,33620.851865476296,33560.85238452026,51800.912353192,47806.53841763987,7054,6836,21031,90.37302927711912,2104.7400000000002,0.0,31976.174334309384,13635.25105405337,6794,17,0,10507,10507,68120.13298840077,188.13597250543364,0.0,64756.85726745995,34962.182189880434,30.54714483784788,37.62719450108673,,30.459481311128858,16.44505277040472
571,29439.844577649503,29495.013453791988,45298.34546137451,43402.50858812617,6167,6129,18881,49.78852766157582,1888.92,0.0,29192.086899296628,12271.713161167965,6794,9,0,9436,9436,59673.96045551154,104.58596836301496,0.0,59210.47922896571,31465.931182481956,30.80741376123466,26.14649209075374,,31.032745927130875,16.491578187883626
572,29826.612566869804,29682.045889230463,46494.98013608981,44378.52856441028,6320,6259,19697,24.6688192517815,2028.5100000000002,0.0,29289.016654162137,13036.333090996359,6794,5,0,9846,9846,60273.36555607642,50.43286987636281,0.0,59117.99142092855,33426.49510511887,29.075429597721378,16.81095662545427,,28.85211879986752,16.313565205036053
573,32384.46155803259,32270.061774665934,49888.57902839893,47485.926054904456,6803,6736,20991,60.92718118370575,2089.8900000000003,0.0,31744.913747938015,13590.195125782728,6794,11,0,10490,10490,65593.49117444253,128.01841329155317,0.0,64217.727558815415,34846.65416867365,30.636847816180538,32.00460332288829,,30.420524660736813,16.507178668249008
574,29895.38954738082,29574.38264273953,46185.12228643503,43495.30584083924,6257,6167,19268,0.0,1914.6600000000003,0.0,28928.276052331308,12652.369788507935,6794,0,0,9634,9634,60611.255249694404,0.0,0.0,58477.63090341361,32441.973816687016,30.642697295093228,,,30.236624045198347,16.77454695795606
575,33096.68623803839,32877.57302759816,51289.692554249516,47952.29566489271,6919,6794,21177,3.226213837975945,2094.84,0.0,31893.357734023506,13960.871717031223,6794,1,0,10588,10588,67122.27240522663,5.70824061019473,0.0,64588.09675390643,35797.106966746716,30.677455395441786,5.70824061019473,,30.523675214511545,16.917347337782
576,31166.035394519044,31218.21337377363,48450.01365421145,46057.85785532674,6580,6518,20260,55.03382585315757,2042.3700000000003,0.0,30667.14961023284,13293.304419240743,6794,12,0,10124,10124,63041.11639620268,110.34314321322456,0.0,62061.922077520096,34085.39594677114,29.99101636355979,27.58578580330614,,30.08333595614159,16.52224718699522
577,30230.360612417935,30517.32959800616,47250.73950807385,43402.04729837979,6420,6227,19087,20.721282209611417,1927.5300000000002,0.0,29000.40067068255,12453.395345487628,6794,5,0,9541,9541,61052.20669850753,40.310980024644664,0.0,58695.89915559627,31931.78293714776,29.854379803671165,13.436993341548222,,30.146840860604147,16.400504847019906
578,30933.605448583814,30902.39736753761,48033.34415225214,45211.96000232633,6480,6393,19869,12.134503987651748,1958.2200000000003,0.0,30116.0009277462,13125.604570592473,6794,3,0,9933,9933,62701.55243226618,23.421805096542943,0.0,61025.643404477436,33655.3963348525,30.826721943100384,11.710902548271472,,30.852195856662,17.01486164552705
579,31212.67931468169,31326.610033799552,48956.9571590944,46161.68783046694,6583,6482,20350,16.78086617640701,1992.8700000000001,0.0,30632.478429875006,13519.55853441553,6794,4,0,10173,10173,63153.0238837992,32.771451734376946,0.0,62037.12417916669,34665.53470362956,30.641932985831733,32.771451734376946,,30.818243506789216,17.220831944177625
580,28574.602226050236,28864.702083488948,44813.4462437028,41766.92902906569,6012,5880,18300,132.62501345887713,1856.25,0.0,27720.996350445428,12057.05766516139,6794,28,0,9136,9136,57852.826220641626,268.2692652791721,0.0,56241.0162831934,30915.532474772794,29.775000628225232,29.807696142130233,,29.995208684369814,16.48828398654549
581,33250.509405584526,33235.16438697797,51540.67853677595,48258.855633672465,7008,6889,21402,10.991632472003214,2140.38,0.0,32293.84221376427,13813.641787436194,6794,2,0,10700,10700,67288.48565534494,23.05546787693132,0.0,65343.18516349812,35419.59432675947,30.255614053662292,23.05546787693132,,30.223489899860372,16.382791085457665
582,31815.10338848536,31493.765225209092,48614.2426818938,46130.56649380393,6602,6519,20176,64.36255566088211,2031.48,0.0,30855.54418005637,13179.179758086677,6794,16,0,10080,10080,64648.98304739836,124.00655297662078,0.0,62550.113282195816,33792.768610478655,30.858703125249814,20.667758829436796,,30.482511346099326,16.46821082382001
583,31722.776059483534,31421.705382729204,48714.584840430674,44834.77231090529,6620,6418,19779,64.10815071880387,1963.17,0.0,29938.257815051955,12869.236345134534,6794,15,0,9882,9882,64366.09246021419,125.91833517642019,0.0,60580.14824372296,32998.041910601365,30.96012143348446,41.972778392140064,,30.549746971115965,16.64046490701027
584,30686.57117056058,30550.41476299648,47385.70940002098,44099.70714153534,6480,6299,19501,79.96195151778815,1948.3200000000002,0.0,29292.028637180985,12779.39655283657,6794,15,0,9743,9743,62068.13120656558,166.5691064558671,0.0,59159.04778764355,32767.68346881172,30.27713717393443,41.64227661396677,,30.060491762013996,16.650245665046604
585,29301.9008306847,28978.154150748072,45441.17577865726,43767.01189130869,6135,6125,19224,72.43131957953103,1924.5600000000002,0.0,28831.893139077198,12938.127432651967,6794,14,0,9605,9605,59402.309822268464,149.82389635777187,0.0,58268.956766864605,33174.68572474863,30.384813208321464,24.970649392961977,,29.973743192831588,17.065167553883043
586,28986.007635338807,28839.40035178369,44769.2849699939,42651.78121658737,6085,6039,18899,36.976214949978214,1906.7400000000002,0.0,28437.908407308136,12270.156594329253,6794,9,0,9445,9445,58720.53239830464,71.73388448712363,0.0,57522.84207002086,31461.939985459627,30.08223995814787,17.933471121780908,,29.866480825556003,16.335379016334176
587,29201.123589273415,28799.46784645369,45068.69096567553,41984.17672135571,6089,5961,18596,156.68184060502958,1863.1800000000003,0.0,27707.565827805476,12256.749052945204,6794,34,0,9281,9281,59261.855357111315,314.56882206417833,0.0,56027.09186616789,31427.561674218472,30.20481924419537,39.32110275802229,,29.76997442410621,16.69902320627974
588,30871.958794256963,30752.402455415948,47625.8199114641,44845.35108771151,6451,6361,19776,46.87099869355281,1962.18,0.0,29946.876405053732,12889.423683964227,6794,10,0,9883,9883,62617.84306219733,94.54102229116104,0.0,60674.04206424033,33049.80431785699,30.755325669055665,31.51367409705368,,30.612533836650016,16.674976951491924
589,29340.093429861263,29272.564860486716,45884.62517425117,43851.51985977958,6177,6123,19303,47.68633732580756,1924.5600000000002,0.0,28923.74102056185,12955.532501891927,6794,11,0,9646,9646,59392.547256054524,94.06753160463475,0.0,58519.84877067141,33219.31410741519,30.28686754515784,31.355843868211583,,30.10280286557171,17.088124540851435
590,27616.658824993476,27849.63623416763,43587.67710514166,41405.13418614127,5851,5784,18172,47.174954185620074,1791.9,0.0,27369.886175731022,12196.17305622463,6794,8,0,9082,9082,55809.381602547364,100.4486004759489,0.0,55422.78506597698,31272.23860570418,30.31471026754338,50.22430023797445,,30.62032324087126,17.27747989265424
591,28680.927798275457,28553.762636726577,43411.27471148656,41384.750468083,6004,5947,18106,60.451310261823565,1804.7700000000002,0.0,28056.36388462427,11463.165273196908,6794,16,0,9045,9045,58145.96871352682,113.97771862006046,0.0,56816.31765288273,29392.731469735663,31.194189223995075,16.282531231437208,,31.166383792036605,16.123275627940572
592,31567.660657437522,31777.20686065761,49593.520906331265,47392.76138566244,6712,6660,20929,67.64009201378002,2086.92,0.0,31407.029461578662,13831.171832069991,6794,15,0,10457,10457,63732.46322419877,134.97459490712822,0.0,63533.408875842724,35464.54315915382,29.893275433489105,26.994918981425645,,30.13918827127264,16.823787077397448
593,30636.94547716367,30533.562919492913,47538.41219163372,44465.8582684077,6405,6263,19610,25.137420094629384,1958.2200000000003,0.0,29534.570595027737,12947.930253285336,6794,4,0,9803,9803,62133.193531188896,54.19851306315226,0.0,59834.796397507016,33199.82116227009,30.47238525315787,18.066171021050753,,30.25014984707129,16.78454052693129
594,29334.76050540588,29606.933917805152,46623.68515351246,42913.83131799191,6195,6008,18935,12.211124283646383,1867.1399999999999,0.0,28286.991498988114,12747.48869472015,6794,3,0,9466,9466,59332.71924463046,23.61826739396508,0.0,57335.875638431055,32685.868448000383,29.981161821440356,11.80913369698254,,30.400782416983592,17.330789208907944
595,28695.356884793055,28233.685860436402,44138.404127638656,41399.97680567255,6000,5895,18358,96.35432398759718,1854.27,0.0,27365.386772010424,12083.965709674529,6794,20,0,9169,9169,58193.22278152065,195.78031791691586,0.0,55249.7096718216,30984.527460703917,30.198870151282122,32.63005298615264,,29.497976333060116,16.542726887722328
596,30160.84854132293,30111.708196575586,47122.568149636485,43976.83707713324,6335,6201,19405,60.20661604852678,1947.3300000000002,0.0,29117.78398267274,12851.516478411973,6794,11,0,9697,9697,61091.919336725456,126.17081038083789,0.0,58943.035853007015,32952.60635490249,30.050132482403075,42.05693679361263,,29.965956203867318,16.752723108745545
597,32195.171554497167,32293.1443771116,50021.678284058005,46757.65154229433,6735,6559,20443,70.91742238570238,2066.13,0.0,31149.046510811,13471.557609097626,6794,15,0,10214,10214,65282.49116537735,143.37800611718558,0.0,63210.37566874616,34542.45540794263,30.37807871818397,35.844501529296394,,30.287674014732225,16.55124839863087
598,31851.242101693104,31835.047730335176,49865.595402712395,47495.19397000523,6708,6633,20932,108.04918392333082,2135.4300000000003,0.0,31305.232015216498,13946.482770865407,6794,24,0,10454,10454,64469.85154280283,215.51072800854055,0.0,63362.13337235,35760.212232988226,29.41142862354144,35.91845466809009,,29.37511978319425,16.578679755673726
599,28914.42310284326,29335.855377623524,45613.93223440736,43257.2886789691,6095,6020,18929,115.66435381941771,1864.17,0.0,28772.02035921167,12505.433965938013,6794,23,0,9453,9453,58511.34128934168,237.6009072292762,0.0,58453.89835695301,32065.21529727695,30.442945519948847,29.700113403659525,,31.042962483777487,17.02879197943545
600,28757.077219092113,28919.90047711334,44992.54537471644,43085.70614926836,6057,6024,18954,35.894331141224065,1884.96,0.0,28670.139468733458,12494.712349393676,6794,8,0,9473,9473,58205.32620280029,71.52392600313864,0.0,58120.8704326499,32037.7239728043,30.315274063958483,35.76196300156932,,30.52566724403881,16.826535700002257
601,29091.984532843475,28859.756814239314,45420.780039044344,42984.12083354496,6104,6047,19113,71.09533335332895,1895.8500000000001,0.0,28343.609189392155,12673.566310799477,6794,15,0,9549,9549,58943.55008421403,143.83418808545883,0.0,57296.43381895424,32496.323873844805,30.21196826458946,35.95854702136471,,29.91980878274373,16.96935972524533
602,29264.937683070555,29855.460725104735,45934.789110055164,43643.55838500335,6220,6138,19152,43.27920002408757,1903.7700000000002,0.0,29308.327807383597,12388.181377595665,6794,10,0,9571,9571,59089.583802745015,85.33128211304506,0.0,59490.5841214964,31764.56763486068,30.22485104999745,42.66564105652253,,30.936341196826003,16.518235899563535
603,28687.492618846707,28527.135269536702,44396.3817945092,41912.39690079123,6065,5969,18680,95.55924876307388,1862.1900000000003,0.0,27777.909704793034,12176.737947235124,6794,20,0,9330,9330,58006.391330376166,193.74166349506123,0.0,56084.383858443674,31222.404992910575,30.148852042815054,38.748332699012245,,29.816259361214076,16.598833063748312
604,35301.99717379363,34977.754247634344,54139.901317369906,51055.10074435655,7401,7278,22435,85.59626297506304,2284.92,0.0,34047.995899610185,14636.588581771302,6794,19,0,11208,11208,71541.01839434265,170.75964865400778,0.0,68823.06640925689,37529.71431223411,30.147921784383755,34.151929730801555,,29.8193528636295,16.26070810755377
605,26497.271103159866,26307.6619703911,40913.395935333174,39097.94460706978,5541,5507,17282,51.288851535846234,1716.6600000000003,0.0,25997.29815686706,11332.697598666877,6794,10,0,8636,8636,53734.02846964069,105.86885009191344,0.0,52618.71322273604,29058.198970940706,30.600244003212236,35.28961669730448,,30.34527867516496,16.757900213921975
606,30281.640365383442,30248.847257549853,46818.8966743084,44408.12475453497,6357,6281,19568,43.80278068977262,1928.5200000000002,0.0,29673.92901111645,12761.872962728747,6794,8,0,9780,9780,61345.231706111386,91.80200176864773,0.0,60094.68977209346,32722.75118648396,30.85776242762142,45.901000884323864,,30.849430067809784,16.798126892445566
607,30256.309334076956,30883.614470540317,47890.129579186956,44629.562439272704,6481,6324,19627,36.63737136600777,1969.1100000000001,0.0,29756.055375308857,12867.75969259784,6794,7,0,9810,9810,60962.33162583834,75.99325991284044,0.0,60277.06506489451,32994.25562204574,29.507420922477415,37.99662995642022,,30.305211194014333,16.58836381198881
608,33932.36896548429,33787.15421816296,52587.20020183308,49588.068642130915,7117,7010,21928,82.31430192273096,2179.98,0.0,32931.39971789709,14394.374622311092,6794,18,0,10955,10955,68757.35632175457,164.90846646854095,0.0,66639.48645614638,36908.65287772074,30.477551561061425,32.98169329370819,,30.263163694889364,16.76142274192586
609,31878.86686942105,32206.152424471475,49637.20268464258,46468.96548150048,6694,6532,20177,161.08831208964537,2020.5900000000001,0.0,30964.840863567806,13322.446305843034,6794,35,0,10071,10071,64576.58171646423,323.303364332424,0.0,62912.412470686686,34160.11873293086,30.43194237345157,35.922596036936,,30.824307922923413,16.73695185346931
610,28168.64127199203,28218.81247663899,43830.466549896824,41760.509555685254,5925,5888,18449,95.53175951634013,1799.8200000000002,0.0,27851.255163512025,12013.902632656891,6794,21,0,9214,9214,57034.977620492384,191.10707568292338,0.0,56426.29529105647,30804.878545274078,30.896520921176805,38.221415136584675,,31.03756616669773,16.94437763766451
611,28970.58299294738,28821.840074207772,45621.57002822205,43136.08288949513,6129,6054,19155,79.93340254232436,1899.81,0.0,28223.702531235256,12932.636955717542,6794,19,0,9568,9568,58568.1615203779,156.23949369826755,0.0,56991.54495188527,33160.60757876293,29.896968616834048,31.24789873965351,,29.698564331362828,17.280149858657076
612,31813.123066832915,31599.48612615242,48906.172737108056,46867.994601963,6673,6632,20798,133.8830556717128,2068.11,0.0,31220.370913651463,13445.630632639826,6794,26,0,10386,10386,64461.85401752029,276.62321967105845,0.0,63139.41259910631,34475.97598112776,30.55064171446459,39.51760281015121,,30.22470684495276,16.503578736777293
613,30034.98113468879,30159.710893152034,46749.91538007968,44432.052442958746,6353,6288,19550,72.48217100943543,1956.2400000000002,0.0,29601.4824029437,12801.84786900561,6794,16,0,9767,9767,60723.02855048407,144.8260795113729,0.0,59908.929238317185,32825.25094616823,30.21046196541496,36.20651987784323,,30.318284027488453,16.611969102311857
614,27302.509269426184,27488.915285009254,42548.74210471439,40214.276925943755,5761,5684,17773,32.94912077738614,1733.4900000000002,0.0,26945.945309909584,11501.892495256783,6794,9,0,8882,8882,55234.63915237483,61.40800199329778,0.0,54615.24438438355,29492.032039119957,30.909143342123578,30.70400099664889,,31.190887712383525,16.84296518510563
