iteration,control1_world_revenue,control2_world_revenue,control3_world_revenue,treatment_world_revenue,control1_world_rides_count,control2_world_rides_count,treatment_world_rides_count,standard_rider_revenue,subscription_revenue,early_membership_signup_revenue,standard_late_signup_revenue,membership_late_signup_revenue,control_world_rides_count,standard_rides_count,early_membership_rides_count,standard_late_signup_rides_count,membership_late_signup_rides_count,total_control_ride_minutes,total_standard_ride_minutes,early_membership_ride_minutes,standard_late_signup_ride_minutes,membership_late_signup_ride_minutes,avg_total_control_ride_minutes,avg_total_standard_ride_minutes,avg_early_membership_ride_minutes,avg_standard_late_signup_ride_minutes,avg_membership_late_signup_ride_minutes
531,29040.594965810473,29061.658384075647,38898.0144242681,40670.296471047135,6090,6129,14921,5920.491769130147,4604.460000000001,0.0,22649.256287474855,7496.088414442133,6794,1215,0,6853,6853,58847.67939951403,12065.36351059012,0.0,45846.81099352526,19220.7395242106,29.871918476910675,15.448608848386836,,39.72860571362674,16.655753487184228
532,30273.365379905714,30483.666521201678,41003.972398768754,42193.73235433621,6408,6453,15589,5774.47983604422,4748.100000000002,0.0,23823.459446675537,7847.693071616452,6794,1203,0,7193,7193,61193.244563860804,11721.743169344154,0.0,48213.99858121932,20122.289927221675,30.23381648412095,15.105339135752775,,40.51596519430195,16.909487333799728
533,32416.287300382857,32669.19191412188,43913.65537527084,45062.62918628327,6877,6943,16678,6207.943715874352,5083.26,0.0,25456.312790779106,8315.112679629816,6794,1318,0,7680,7680,65485.35205226374,12538.317220190645,0.0,51567.4686943054,21320.801742640546,29.91564735142245,14.820705934031496,,40.476820011228725,16.73532318888583
534,32841.374125402435,32895.41575626878,43878.72177210177,46013.67916822109,6883,6921,16880,6544.898237148955,5115.180000000001,0.0,25930.28321935939,8423.317711712749,6794,1390,0,7745,7745,66559.93365487803,13217.687787561423,0.0,52631.495434254844,21598.250542853202,30.185910954593208,14.751883691474802,,41.05420860706306,16.847309315798128
535,27915.130288496308,27897.450604254347,36889.415654616285,39121.62679981677,5835,5847,14302,5936.617848198413,4377.030000000001,0.0,21811.794573886815,6996.184377731538,6794,1214,0,6544,6544,56615.71868845207,12109.276533842085,0.0,44158.447625350804,17938.93430187574,29.971264525384896,15.504835510681287,,40.25382645884303,16.352720421035315
536,31594.289711924815,32033.937180038498,42683.60176062779,43898.57666363837,6696,6752,16078,6616.693957543061,4795.980000000001,0.0,24519.416323355952,7966.486382739355,6794,1364,0,7357,7357,63841.768492114905,13468.446044982204,0.0,49685.68288039987,20426.88816087014,29.958596195267436,15.46319867391757,,41.33584266256229,16.994083328510932
537,29039.794697019744,29047.73954222352,38933.38382197898,40442.40076186483,6101,6127,14876,5574.751981033107,4564.560000000001,0.0,22884.747880202896,7418.340900628829,6794,1188,0,6844,6844,58817.422300050624,11248.082002648993,0.0,46407.0458466741,19021.386924689305,30.101034953966543,14.513654196966442,,40.56559951632351,16.627086472630513
538,29979.830805673504,29788.74574125144,40356.99324180298,41804.80487575671,6303,6362,15428,6007.766715046023,4684.260000000002,0.0,23101.00100903427,8011.77715167641,6794,1264,0,7082,7082,60709.82257865001,12163.504397553905,0.0,46666.66925393403,20543.018337631816,30.08415390418732,15.242486713726697,,39.750144168597984,17.498312042275824
539,31672.68872670014,32024.547766541757,42375.837378001976,44604.6457139305,6709,6727,16350,6552.419403092694,4963.560000000001,0.0,25150.307525790275,7938.358785047527,6794,1374,0,7488,7488,64009.45827359009,13277.998469468446,0.0,50980.27570715455,20354.766115506478,29.579232104246806,14.786189832370207,,40.98092902504385,16.362352182883022
540,25651.344132282436,25637.860805158838,34619.67709843553,36094.43068345467,5409,5432,13367,5175.019182036827,4025.910000000001,0.0,20069.482902051863,6824.0185993659825,6794,1101,0,6133,6133,51903.44649303189,10446.203030863657,0.0,40626.87923603042,17497.483588117902,29.744095411479595,14.733713724772436,,40.26449874730468,17.34141089010694
541,27768.72461822832,27634.37412443773,37150.3236267049,38840.41189765564,5851,5900,14362,5488.718078610902,4353.090000000001,0.0,21703.438178041368,7295.165641003372,6794,1162,0,6600,6600,56199.29389289312,11094.148919515137,0.0,43854.969687285564,18705.55292564967,30.004962035714424,14.713725357447132,,40.19703912675121,17.145328071172933
542,29050.99921903426,29004.369293574342,38656.38898244044,40230.15005125933,6106,6160,14873,5623.671184427623,4568.550000000001,0.0,22807.48529060148,7230.443576230221,6794,1187,0,6843,6843,58833.33133085708,11376.079960070827,0.0,46188.423822055076,18539.598913410824,30.04766666540198,14.774129818273801,,40.339234779087406,16.19178944402692
543,31701.146310386575,31453.35325749952,42360.00561292882,43927.29771375582,6628,6686,16279,5849.291225888155,4915.680000000001,0.0,24865.92919407724,8296.397293790425,6794,1243,0,7518,7518,64290.11874458096,11811.003143302962,0.0,50345.97229250574,21272.813573821604,30.864195268641843,14.708596691535444,,40.86523725041051,17.266894134595457
544,32346.632358764356,32328.725220617504,43670.15799437483,45682.07954442091,6807,6871,16998,5895.742801332269,5147.100000000001,0.0,25974.122592652948,8665.114150435697,6794,1240,0,7879,7879,65486.2368173445,11937.802054698126,0.0,52577.237417058845,22218.24141137358,30.744712120819013,14.84801250584344,,40.75754838531693,17.223442954553164
545,29504.675967548385,29294.6928831986,38924.96780420024,40540.62300709934,6187,6222,15024,5712.4351910055175,4576.530000000001,0.0,22999.820543711412,7251.837272382406,6794,1196,0,6914,6914,59788.91273730355,11580.6030538603,0.0,46494.41165054208,18594.454544570268,30.41145103626834,14.904251034569242,,40.53566839628778,16.211381468675036
546,28481.377585014623,28440.466175963837,37959.888013451826,38904.70608445092,6033,6075,14380,5740.957364316178,4424.910000000001,0.0,21719.47014856672,7019.368571568021,6794,1214,0,6583,6583,57559.94252567852,11607.5829854261,0.0,43847.35935529928,17998.380952738516,29.382308588911954,14.674567617479266,,39.537745135526855,16.229378676950873
547,29203.886694253248,29091.04145774809,38436.96083676034,40328.40425178011,6106,6126,14699,6401.378154916254,4460.8200000000015,0.0,22309.368979373714,7156.837117490139,6794,1329,0,6685,6685,59225.350498085245,13006.097833118598,0.0,45147.09994711209,18350.86440382087,29.524102940221958,15.03595125216023,,40.38202141959936,16.41401109465194
548,31503.93022678446,31523.187440587004,42135.657836385355,44188.72357160641,6628,6686,16320,5511.66069212305,5039.370000000002,0.0,25508.13291966149,8129.559959821871,6794,1156,0,7582,7582,63784.436478934505,11168.360749033462,0.0,51651.62287092689,20845.025538004797,31.068892585939846,14.772963953747965,,40.89598010366341,16.504374931120186
549,26966.701710511625,26871.805852286474,35734.613264447544,37805.61191828261,5653,5678,14024,5083.671200084014,4285.26,0.0,21611.952939616604,6824.72777858199,6794,1062,0,6481,6481,54650.51720644007,10311.977436112857,0.0,43735.7767682477,17499.301996364076,30.875998421717554,15.098063596065677,,40.7223247376608,16.293577277806403
550,30668.54368984998,30659.147069853498,41316.83399266605,43221.43939604886,6497,6534,16043,5743.827542819557,4963.560000000001,0.0,24343.57682638474,8170.475026844563,6794,1215,0,7414,7414,61978.31715346148,11612.378314921938,0.0,49188.65852919163,20949.935966268113,30.02825443481661,14.849588638007594,,39.54072229034697,16.840784538800733
551,31111.69642915855,31043.365592753267,41423.37801848241,42187.024729372,6570,6692,15530,6187.543627797968,4744.110000000001,0.0,23657.561779878073,7597.809321695958,6794,1290,0,7120,7120,62927.42674143218,12557.804173840945,0.0,47768.107127892494,19481.56236332297,29.894264485240942,15.075395166675804,,40.17502702093565,16.384829573862884
552,30594.545601972706,30501.963593433986,40871.826915391386,42420.72029529949,6450,6489,15658,5607.661901723774,4799.970000000002,0.0,24156.427334913846,7856.661058661868,6794,1190,0,7234,7234,61909.091287109506,11327.338209548136,0.0,48872.8906023432,20145.28476579966,30.40721575987697,14.429730203246033,,40.62584422472419,16.745872623274863
553,26719.91445974388,26926.380735336617,35797.59313993002,37631.94936013618,5662,5690,13785,5529.437995611498,4249.35,0.0,21078.73754715918,6774.423817365501,6794,1157,0,6314,6314,53994.65246088174,11211.379475926919,0.0,42645.48089015174,17370.31748042436,29.73273813925206,15.358054076612218,,40.04270506117534,16.310157258614424
554,32930.88753758458,32758.33526581698,43646.951003058326,45856.19458330932,6920,6960,17019,6130.666656677095,5218.920000000001,0.0,26237.13674979427,8269.471176837953,6794,1309,0,7855,7855,66694.58342970404,12363.247837633577,0.0,53110.60705075453,21203.77224830244,30.4402480281625,14.476871004254773,,40.60443964124964,16.210835052218993
555,31778.064844536308,31832.740985154338,42954.64631642711,45039.86666056886,6698,6725,16609,5882.069615090803,5075.280000000002,0.0,25465.0470460383,8617.469999439756,6794,1231,0,7689,7689,64307.85857573412,11925.819525873852,0.0,51533.45396420076,22096.076921640397,30.828311877149627,15.192126784552679,,40.51372166996915,17.371129655377672
556,29477.388012257496,29481.968753440055,39200.59476313149,40796.89496716073,6210,6249,15137,5819.681275003199,4636.380000000001,0.0,23075.633596927473,7265.20009523006,6794,1229,0,6954,6954,59659.969262198705,11770.977628213328,0.0,46696.49640237813,18628.718192897588,30.04026649657538,14.956769540296477,,40.18631359929271,16.03159913330257
557,29898.872664791274,30052.56009447109,39952.624585047684,41247.89613895635,6298,6378,15091,5833.589960992019,4596.480000000001,0.0,23403.60862235742,7414.21755560691,6794,1243,0,6924,6924,60515.058114849424,11770.743489723123,0.0,47478.4836470703,19010.81424514592,30.28781687429901,14.899675303446992,,41.21396149919297,16.50244292113361
558,30806.010500295903,30853.01205865271,41076.68317528349,43258.36389224074,6514,6540,15920,6190.373122297264,4887.750000000001,0.0,24348.45925044262,7831.781519500858,6794,1302,0,7309,7309,62287.20641101513,12534.290057172471,0.0,49239.639103699024,20081.491075643222,29.816757496895708,14.90403098355823,,40.195623758121656,16.39305393930059
559,28451.35214318739,28315.21563171114,38220.913230416365,39942.93291558993,5990,6015,14809,5571.82406212889,4468.800000000001,0.0,22322.472934634185,7579.835918826856,6794,1197,0,6806,6806,57593.21062355741,11217.497595202281,0.0,45167.879319574844,19435.476714940654,30.090496668525294,14.62515983729111,,40.328463678191824,17.353104209768443
560,33190.127201761876,33314.2220726722,44562.973100453295,46918.7185696166,6949,6964,17269,6228.978930296646,5250.84,0.0,26766.34219135381,8672.557447966143,6794,1311,0,7979,7979,67284.94154297918,12610.202385376015,0.0,54344.46715731746,22237.326789656778,30.808123417115013,14.853006343199075,,41.295187809511745,16.897664733781745
561,31414.839238839806,31785.51259596039,43101.47282176567,43129.09346851062,6613,6778,15910,5700.7182911693035,4819.920000000002,0.0,24470.72390741962,8137.731269921689,6794,1186,0,7362,7362,63594.45958676873,11576.200746587958,0.0,49699.29207030672,20865.97761518382,30.515575617451407,15.152095218047066,,41.14179807144596,17.273160277470048
562,29628.719144239833,29674.88885898904,39931.65011262521,41788.570766334306,6252,6276,15438,5746.143493233898,4660.3200000000015,0.0,23528.76299695522,7853.34427614519,6794,1218,0,7110,7110,59940.30549805085,11610.624341625382,0.0,47645.54614603903,20136.78019524408,30.31881916947438,14.885415822596643,,40.79241964558136,17.240394002777464
563,28581.319346080993,28710.812681460913,38678.73163553599,39405.46268840177,6004,6065,14495,5422.467183918033,4396.980000000001,0.0,22207.488616426625,7378.526888057111,6794,1155,0,6670,6670,57890.56242584869,10942.223548507776,0.0,45090.996452375955,18919.29971296695,30.07301944199932,14.493011322526856,,40.91741964825404,17.168148559861116
564,30584.429946529264,30516.053916731318,41050.6792031587,42687.80813327132,6447,6497,15849,5525.598289299314,4843.8600000000015,0.0,24304.851211703506,8013.498632268499,6794,1165,0,7342,7342,61890.84601674171,11181.021254613626,0.0,49153.46464539361,20547.432390432048,30.473090111640428,14.483188153644594,,40.48885061399803,16.92539735620432
565,32695.286034487115,32214.491289093323,42887.67637656393,44888.095867967946,6837,6919,16604,6419.579640337382,5107.200000000001,0.0,25248.0715858072,8113.244641823361,6794,1360,0,7622,7622,66303.29752432594,12973.281129070208,0.0,50995.055348223585,20803.191389290667,30.165285497873494,14.860574031008257,,39.83988699079968,16.252493272883335
566,34600.00601680139,34713.93021590367,46568.934807495716,47841.68637685772,7264,7348,17607,6351.256672406453,5410.4400000000005,0.0,27272.527322024318,8807.462382426946,6794,1347,0,8130,8130,70092.32312000354,12831.427365144751,0.0,55347.5059539085,22583.23687801781,30.44844618592682,14.731833943909013,,40.81674480376733,16.65430448231402
567,28794.781757500405,28513.105071208156,37816.01344604137,39586.80510783719,6034,6066,14697,5655.302822930853,4400.970000000001,0.0,22440.414008963788,7090.118275942545,6794,1211,0,6743,6743,58360.97886538565,11395.648263925266,0.0,45380.54874093278,18179.79045113473,30.50756866983045,14.49828023400161,,41.142836573828454,16.48213096204418
568,26957.23976136902,26852.782822331515,36081.59431609244,36568.2939459374,5658,5714,13400,5490.761050607646,4089.750000000001,0.0,20238.58221338782,6749.200681941933,6794,1166,0,6117,6117,54613.43528556159,11089.130898993963,0.0,40998.928752276464,17305.642774210086,29.745879785164263,14.965088932515469,,39.99895488026972,16.88355392605862
569,29165.723875336447,28912.64611821402,38502.658732788776,39921.45703755893,6075,6105,14721,5550.034347117757,4452.840000000001,0.0,22746.583619773024,7171.999070668151,6794,1175,0,6773,6773,59206.98429573448,11218.036787481426,0.0,46083.54774300776,18389.741206841412,31.24379118508416,15.180022716483661,,41.29350156183491,16.478262730144635
570,33889.57381041249,33417.633655748505,44581.73440615383,45094.505842094266,7054,7169,16644,6350.433394754454,5107.200000000001,0.0,25564.583726344878,8072.288720994933,6794,1342,0,7651,7651,68809.1636164423,12842.136909626803,0.0,51714.31724703815,20698.176207679317,30.85612718226112,15.090642667011519,,40.40181034924855,16.170450162249466
571,29874.041612305286,29567.658768257337,39350.241827329235,41530.85761277082,6167,6221,15233,5521.051384801789,4724.160000000001,0.0,23772.282127368584,7513.364100600449,6794,1129,0,7052,7052,60787.28618539817,11261.670217440485,0.0,48185.33878812457,19265.036155385766,31.38218182003003,15.469327221758908,,40.69707667915927,16.27114540150825
572,30112.9981151115,30389.21712791769,39634.37338514198,41697.49360106143,6320,6338,14976,6848.174801802595,4528.650000000001,0.0,23153.098428252473,7167.570371006366,6794,1412,0,6782,6782,61007.68747464487,13938.909748211781,0.0,46992.560072442226,18378.38556668299,29.42966110691986,15.200555886817646,,41.4031366277024,16.192410190910124
573,32224.016717886043,32473.285842451452,43202.13416988179,45345.70544325488,6803,6829,16714,6120.446500148842,5091.240000000002,0.0,25901.808502374428,8232.210440731615,6794,1268,0,7723,7723,65182.09414842575,12442.170513202158,0.0,52458.48333942161,21108.23189931183,30.444696005803713,14.829762232660498,,41.111664059107845,16.542501488488895
574,29717.782186378718,29713.019353052405,39666.18960391899,41219.287201303574,6257,6316,15291,5509.276053857258,4688.250000000002,0.0,23594.28672854091,7427.474418905405,6794,1161,0,7065,7065,60155.85175994543,11149.425779121175,0.0,47777.65827831002,19044.80620232155,30.412462972672106,14.689625532438965,,40.66183683260427,16.208345704103447
575,33156.04605096944,32842.884439305904,44207.351996095924,45359.565715811084,6919,7031,16688,6154.69543631895,5067.300000000001,0.0,25679.014059557503,8458.556219934628,6794,1306,0,7691,7691,67274.4770537678,12432.55240081782,0.0,52000.036050147435,21688.605692140074,30.747018763147988,14.67833813555823,,40.94491027570664,17.07764227727565
576,31239.496333862444,31275.527852382722,41637.826876555744,43563.49888759128,6580,6647,15956,6158.5090547487,4851.840000000002,0.0,24624.064980378636,7929.0848524639405,6794,1320,0,7318,7318,63229.477779134475,12406.433473714615,0.0,49920.679436868304,20330.98680118959,30.08062691680993,14.578652730569464,,41.05319032637196,16.719561514136174
577,30623.738280611728,30359.850675358357,40602.570017746024,41055.01328418875,6420,6564,15194,5577.363479499557,4708.200000000001,0.0,23356.723299355257,7412.726505333934,6794,1160,0,7017,7017,62060.86738618391,11326.573024357838,0.0,47186.469998346816,19006.99103931778,30.347612413781864,14.709835096568622,,39.98853389690408,16.10761952484558
578,31074.278408496357,31061.53904569953,41694.77818247296,43140.88891276164,6480,6587,15851,5652.000149546673,4811.940000000001,0.0,24644.214126536008,8032.734636678953,6794,1191,0,7330,7330,63062.252329477844,11438.461921914544,0.0,50041.57468342566,20596.75547866398,31.004057192466984,14.778374576116983,,41.49384302108263,17.078570048643435
579,31446.92732826522,31190.667081717304,41586.61956161511,43149.24109907511,6583,6646,16059,5827.675973979434,4799.970000000001,0.0,24663.091848977067,7858.50327611861,6794,1235,0,7412,7412,63753.65981606467,11776.09224097291,0.0,49887.4149973771,20150.008400304127,30.933362356169173,14.520458990102233,,41.46917289890033,16.749799168997612
580,28548.919267881418,28537.555867091232,37882.28781666855,38938.46725567922,6012,6073,14263,5773.6512282240365,4361.0700000000015,0.0,21834.434838778383,6969.311188676804,6794,1227,0,6518,6518,57786.972481747216,11658.080072369323,0.0,44221.62779173944,17870.02868891488,29.74110781356007,14.738407171136943,,40.458945829587776,16.349523045667777
581,33141.2725875113,32956.54275055537,44453.51775024031,45882.24300624954,7008,7102,17056,6357.58784707017,5210.9400000000005,0.0,25656.69776289722,8657.017396282146,6794,1344,0,7856,7856,67008.391250029,12855.353454026077,0.0,51765.89169973646,22197.480503287552,30.129672324653328,15.000412431769051,,39.636976799185646,16.99653943590165
582,31675.209830772204,31224.176183451396,41531.07320452225,43384.87405733102,6602,6638,16018,5989.571488470656,4879.770000000001,0.0,24663.375130048815,7852.15743881155,6794,1274,0,7372,7372,64290.28161736463,12091.208944796554,0.0,49898.39776935594,20133.73702259372,30.687485258885264,14.480489754247369,,40.79999817608826,16.462581375792084
583,31593.09115365131,31702.38079296586,42358.53060839657,42923.323728092546,6620,6763,15799,5692.79300982414,4871.790000000002,0.0,24632.33120396756,7726.409514300847,6794,1179,0,7310,7310,64033.56706064438,11573.82823031831,0.0,49959.82359991682,19811.306446925246,30.800176556346504,15.129187229174262,,40.917136445468316,16.22547620550798
584,30441.561798952374,30449.526785289025,40569.29341631806,41342.28037633366,6480,6554,15258,6112.687242868691,4636.380000000001,0.0,23211.61265639936,7381.600477065609,6794,1282,0,6988,6988,61439.90204859583,12386.377545817155,0.0,46816.95552922913,18927.18071042464,29.970683926144307,15.291824130638464,,40.28997894081681,16.288451558024647
585,29436.43612284354,29152.06348043064,38519.107480970866,41012.18665425527,6135,6145,15076,5990.991742536951,4616.430000000001,0.0,23093.45784501091,7311.307066707399,6794,1242,0,6917,6917,59747.27210985523,12176.9019039409,0.0,46703.73806413054,18746.94119668564,30.56126450631981,15.355487899042748,,40.366238603397186,16.203060671292686
586,28873.54133637437,28944.892646114793,38160.21442019465,40266.46504179905,6085,6102,14781,5829.40724295108,4536.630000000002,0.0,22775.741153535007,7124.686645312965,6794,1219,0,6781,6781,58432.15727275479,11821.557033207897,0.0,46107.02859880771,18268.427295674268,29.934506799567004,14.907385918294953,,40.551476340200274,16.06721837790173
587,28956.71081884687,29085.32835851373,38899.576981567465,39796.21094281314,6089,6227,14589,5710.001242690913,4460.8200000000015,0.0,22430.11596165242,7195.273738469799,6794,1207,0,6691,6691,58635.1559457612,11546.157032540803,0.0,45502.86144013441,18449.41984223025,29.885400583976146,14.956161959249744,,40.70023384627407,16.502164438488595
588,30951.268771386814,30361.786055736084,40987.444959042885,42423.94501241214,6451,6534,15874,5565.543494294823,4855.830000000001,0.0,24058.14935106757,7944.422167049748,6794,1190,0,7342,7342,62821.201977914905,11219.342293063648,0.0,48600.3829514553,20370.31324884551,30.85520725830791,14.608518610759958,,39.93457925345547,16.73813742715325
589,29349.633959218245,29460.513551522054,39513.366861186834,41594.7278231531,6177,6182,15351,5716.409004613739,4676.280000000002,0.0,23439.010057663058,7763.028760876305,6794,1191,0,7080,7080,59417.01015184165,11603.61283234292,0.0,47482.07707093092,19905.20195096488,30.299342249791763,14.972403654636025,,40.51371763731307,16.983960709014404
590,28077.653198558797,27843.769620131163,36924.85519369593,38624.61523849018,5851,5896,14160,5599.189018038629,4237.380000000001,0.0,21812.85755571923,6975.188664732321,6794,1174,0,6493,6493,56991.418457843065,11346.638507791356,0.0,44163.73732235699,17885.099140339284,30.956772654993518,15.12885134372181,,41.58544003988417,16.840959642504032
591,28767.04720189709,28427.750178315637,37683.26965197516,39566.06193022886,6004,6048,14628,5292.3046022306335,4536.630000000001,0.0,22722.692181771068,7014.435146227158,6794,1100,0,6764,6764,58366.78769717202,10749.498980078546,0.0,45919.723543002736,17985.7311441722,31.312654343976405,15.511542539795881,,40.386740143362125,15.818584999271945
592,31995.74756465436,32022.790218263446,42831.28781943288,45041.037274095404,6712,6717,16616,6450.022361862284,5063.310000000001,0.0,25229.212888434235,8298.49202379888,6794,1306,0,7655,7655,64830.1219606522,13189.80092785201,0.0,51003.10997034419,21278.18467640739,30.408124747022608,15.627726217834134,,40.191576020759804,16.767679020021582
593,30146.583084877537,30606.400564609514,40777.92857072304,41868.97223886658,6405,6471,15404,5890.58187980693,4716.180000000001,0.0,23713.97673968356,7548.233619376089,6794,1216,0,7094,7094,60875.85406378856,11986.107384120336,0.0,48017.88907611169,19354.445177887406,29.855740099945347,15.001385962603674,,40.62427163799636,16.374319101427584
594,29222.11118732649,29344.302108822136,39896.82024990114,40062.227653913535,6195,6301,14827,5673.309481666667,4428.9000000000015,0.0,22416.04822586225,7543.969946384619,6794,1205,0,6811,6811,59043.87483929869,11457.2037991453,0.0,45364.22622015961,19343.512683037487,29.83520709413779,14.726483032320436,,40.86867227041406,17.426588002736473
595,28395.857184624765,28809.620577789192,38130.49298612148,39398.268709375334,6000,6054,14347,6025.182609228913,4361.070000000001,0.0,22011.429561119083,7000.5865390273375,6794,1227,0,6560,6560,57425.274832371186,12303.032331356186,0.0,44616.48605415149,17950.22189494189,29.800350198428223,15.65271288976614,,40.820206819900726,16.42289285905022
596,30142.140678542994,30183.941237234383,40437.11061403001,41657.55097834775,6335,6405,15374,5529.294325074792,4720.170000000002,0.0,23760.186898840973,7647.89975443198,6794,1186,0,7094,7094,61043.95045780255,11136.652115576391,0.0,48218.42794574608,19609.99937033841,30.026537362421323,14.150765076971272,,40.759448812972174,16.57649989039595
597,32048.501960795766,32112.06987730616,42654.2464906348,43862.08249551132,6735,6760,16138,6304.755525446025,4971.540000000001,0.0,24717.963880671297,7867.823089394002,6794,1334,0,7402,7402,64906.41528409171,12745.52698832314,0.0,50102.47148890076,20173.905357420517,30.20307830809293,15.083463891506675,,40.21065127520125,16.190935278828665
598,31839.482957610046,31980.864171283272,42425.603317060304,44556.50290778148,6708,6741,16281,6526.277108103823,5003.460000000001,0.0,25009.510276043075,8017.255523634587,6794,1387,0,7447,7447,64439.69989130779,13177.633610522622,0.0,50714.128912930966,20557.065445216893,29.39767330807837,14.496846656240509,,40.4418890852719,16.3931941349417
599,28988.53950599509,29183.5986950348,39169.34188741447,40974.704752011356,6095,6118,15114,5490.935127263248,4652.340000000002,0.0,23220.704669832547,7610.724954915557,6794,1128,0,6993,6993,58701.38334870536,11187.013146828838,0.0,47053.08889700653,19514.679371578353,30.54182276207355,15.430362961143224,,40.35427864237266,16.736431708043185
600,28742.68343961193,28816.937789027637,38365.824506385434,40592.91527580997,6057,6074,14919,5615.794651740245,4596.480000000001,0.0,22997.64844227043,7382.992181799293,6794,1189,0,6865,6865,58168.41907592803,11350.75551728268,0.0,46604.226775052375,18930.74918410075,30.29605160204585,15.05405241018923,,40.455057964455186,16.432942000087458
601,29045.452124905343,29522.489097507285,39490.391996495135,41243.16461741286,6104,6157,14965,5800.834189494077,4556.580000000002,0.0,23276.39130238731,7609.359125531475,6794,1201,0,6882,6882,58824.236217706,11794.446639728401,0.0,47344.59308304438,19511.177244952494,30.15081302803998,15.179468004798457,,41.45761215678142,17.085093909765757
602,29508.223436949902,29779.492478425484,39659.432292035286,41549.34926399987,6220,6235,15281,5511.711143822373,4704.210000000001,0.0,23774.67025293989,7558.75786723761,6794,1135,0,7073,7073,59713.39342807668,11222.336266211212,0.0,48186.33398189716,19381.43042881439,30.543935257328222,15.043346201355511,,40.870512283203695,16.43887228907073
603,28743.513367524403,28430.8377232348,38334.96033563914,39888.291609548476,6065,6097,14887,5187.00815736122,4556.580000000001,0.0,22594.813326864074,7549.890125323181,6794,1133,0,6877,6877,58150.0342757036,10394.892711182614,0.0,45648.239299651475,19358.692629033794,30.223510538307483,13.971629988148676,,39.97218852859149,16.951569727700345
604,35043.483714062066,35159.33609668489,46911.522584756516,48697.37465311154,7401,7479,17850,6904.309293265198,5450.340000000001,0.0,27483.69858117057,8859.026778675769,6794,1458,0,8196,8196,70878.16336938992,13964.895623756916,0.0,55681.27841325787,22715.453278655812,29.868589704757657,14.746457892034758,,40.76228287939814,16.629175167390784
605,26347.065313008257,26373.128583082376,35035.81911062281,36884.375488794365,5541,5560,13601,5170.934212022697,4125.660000000002,0.0,20930.76425975366,6657.0170170180045,6794,1097,0,6252,6252,53348.88541796989,10445.985159032552,0.0,42414.78015321452,17069.274402610266,30.380914247135472,14.85915385353137,,41.020096859975354,16.50800232360761
606,30170.759163455725,30121.298979986994,40180.73611169669,41957.564189402656,6357,6404,15508,5723.674561727717,4692.240000000002,0.0,23872.320583136672,7669.329044538268,6794,1212,0,7148,7148,61060.920931937755,11568.396312122351,0.0,48305.950213170945,19664.946268046842,30.714748959727242,14.946248465274357,,41.076488276505906,16.721893085073845
607,30786.01408550416,30712.31623896374,40769.00279903605,41796.362987048575,6481,6587,15457,5659.584961999807,4823.910000000002,0.0,23987.699902149874,7325.168122898886,6794,1205,0,7126,7126,62320.54893719015,11422.012723076428,0.0,48558.20487730737,18782.4823664074,30.16483491635535,14.606154377335587,,40.16394117229724,15.535551998682712
608,34019.352021785526,34084.33677061435,45366.710699046394,47109.38144992785,7117,7159,17224,6521.883225063953,5274.780000000002,0.0,26783.804763031112,8528.91346183278,6794,1370,0,7927,7927,68980.38979945006,13209.95698734347,0.0,54343.08913597721,21869.008876494307,30.576413918195946,14.926505070444598,,41.1067240060342,16.542366774957873
609,31975.041279166788,31796.95499294306,41912.047173494495,42928.33410576371,6694,6788,15816,6313.849828674623,4799.970000000001,0.0,24383.407451882707,7431.10682520638,6794,1308,0,7254,7254,64823.18276709433,12835.51238121698,0.0,49301.0447484172,19054.120064631745,30.54815399014813,15.154087817257356,,40.98174958305669,15.83883629645199
610,28144.85103071339,28478.319026787758,38213.43297378933,40152.19783407761,5925,5966,14752,5288.346912111319,4472.790000000001,0.0,22911.456824880457,7479.604097085834,6794,1098,0,6827,6827,56973.977001829204,10744.479261823897,0.0,46521.684166360144,19178.47204380983,30.86347616567129,15.305526013994156,,41.5001642875648,17.108360431587716
611,28934.800408989016,29016.156188680397,38860.25970001277,40551.97703421759,6129,6168,14957,5609.743400813912,4528.6500000000015,0.0,22898.366827737893,7515.216805665781,6794,1205,0,6876,6876,58476.411305100046,11294.213848240797,0.0,46377.863660866395,19269.786681194313,29.850133386983178,14.314592963549806,,40.8615538862259,16.977785622197633
612,31542.516368063836,31423.35888731993,42172.97203793042,44546.81553224951,6673,6673,16563,5993.315197876926,5083.260000000001,0.0,25175.947348439033,8294.29298593355,6794,1285,0,7639,7639,63767.99068734317,12072.603071479298,0.0,50869.09576522828,21267.41791265013,30.22179653428586,14.686865050461433,,39.92864659751042,16.69342065357153
613,30052.606055200456,30283.900727500084,40183.054818729055,42084.48513595492,6353,6390,15520,6013.708702524926,4692.240000000002,0.0,23782.951326764975,7595.585106665019,6794,1244,0,7138,7138,60768.220654360135,12230.022314166476,0.0,48138.33673529481,19475.85924785902,30.23294559918415,15.211470540008055,,40.93395980892416,16.56110480260121
614,27319.65756801708,27671.24428056495,37024.26480135902,38534.975605198124,5761,5804,14148,4893.718719067511,4309.200000000001,0.0,22304.926658194632,7027.130227935978,6794,1048,0,6550,6550,55278.609148761745,9860.817228378237,0.0,45379.29912357598,18018.282635733278,30.933748824153188,14.652031542909713,,42.01786955886664,16.68359503308637
