iteration,control1_world_revenue,control2_world_revenue,control3_world_revenue,treatment_world_revenue,adjusted_treatment_world_revenue,control1_world_rides_count,control2_world_rides_count,treatment_world_rides_count,standard_rider_revenue,subscription_revenue,early_membership_signup_revenue,standard_late_signup_revenue,membership_late_signup_revenue,late_signup_unused_membership_revenue,early_signup_unused_membership_revenue,standard_rides_count,early_membership_rides_count,standard_late_signup_rides_count,membership_late_signup_rides_count,total_control_ride_minutes,total_standard_ride_minutes,early_membership_ride_minutes,standard_late_signup_ride_minutes,membership_late_signup_ride_minutes,avg_total_control_ride_minutes,avg_total_standard_ride_minutes,avg_early_membership_ride_minutes,avg_standard_late_signup_ride_minutes,avg_membership_late_signup_ride_minutes,relative1_revenue_lift,relative2_revenue_lift,relative3_revenue_lift,adj_relative1_revenue_lift,adj_relative2_revenue_lift,adj_relative3_revenue_lift
101,27638.276832919728,28090.333623561517,34294.87089649145,35601.28624282737,33403.85624282737,5847,5954,11637,11168.593444645423,3677.6300000000006,0.0,16282.085291313313,4472.977506868638,2197.4300000000007,0.0,2319,0,4659,4659,55875.06880235828,22691.26524268057,0.0,33056.62895208542,11469.173094534966,29.89570294401192,20.045287316855624,,47.76969501746448,16.57394955857654,0.2881152634097278,0.26738566796393776,0.03809360735834053,0.2086084977280606,0.18915840197814512,-0.025980988712665794
102,32414.878138623142,32007.618782104917,38496.51456687743,40275.88204104079,37802.16204104079,6725,6790,13126,13306.238371078618,3972.0400000000004,0.0,18187.363049607848,4810.240620354329,2471.7400000000007,1.9800000000000004,2812,0,5157,5157,65871.482406726,26908.3035155862,0.0,36885.54628104577,12333.950308600844,30.53847121313213,19.77097980572094,,48.342786737936784,16.165072488336623,0.24251221518710778,0.2583217238127869,0.046221521459356776,0.16619787615362236,0.18103637444518478,-0.018036763422579025
103,29947.99121943863,30112.50740001689,36867.2093113904,38166.342379444715,35822.46237944472,6339,6465,12565,11965.132955986883,3947.0900000000006,0.0,17396.101432143674,4858.017991314159,2338.9300000000007,4.950000000000001,2519,0,5023,5023,60535.874921637514,24220.8537332997,0.0,35205.38828754788,12456.456387985025,30.207522415986784,19.96772772736991,,47.63922637015951,16.85582731797703,0.274420781674055,0.26745813201272334,0.035238172140491825,0.19615576607332139,0.1896207082185599,-0.028338107262783713
104,27272.652989357288,27307.908166901198,33036.73380293955,32972.57235116622,30917.682351166222,5732,6049,10477,11092.392386942307,3702.580000000001,0.0,14434.646470528842,3742.953493695072,2039.0500000000006,15.840000000000003,2335,0,4071,4071,55232.44356245459,22454.852274211044,0.0,29252.939668022675,9597.316650500185,29.48875790841142,19.85398079063753,,47.41157158512589,15.554808185575665,0.20899761251805005,0.2074367670216107,-0.0019421245500854001,0.13365144062923942,0.13218786888408704,-0.06414228066288973
105,31209.716908402435,30724.629898666062,36858.212285508285,38507.180952586656,36067.40095258666,6534,6582,12624,12801.130381583163,3877.2300000000005,0.0,17272.258071312808,4556.562499690681,2438.790000000001,0.9900000000000002,2724,0,4950,4950,63271.06899590367,25838.795850213235,0.0,34859.636080289245,11683.493588950463,30.374973113731958,19.784682886840148,,46.980641617640494,15.745948233086878,0.23382025750510926,0.2533000748776629,0.04473816185943188,0.15564652695957046,0.17389212080151226,-0.02145549889386674
106,30262.78843851172,30452.75989801171,37172.46028086179,38968.57021380628,36522.94021380628,6374,6470,12837,11772.058904175748,4021.9400000000005,0.0,18149.88640057059,5024.684909059933,2442.6600000000008,2.9700000000000006,2475,0,5181,5181,61253.303688491585,23838.61257480961,0.0,36830.477950181,12883.807459128031,30.489449322295464,19.815970552626442,,48.018876075855275,16.797662919332506,0.2876728227797998,0.2796400176639022,0.048318295839815846,0.2068597144646471,0.19933104047462366,-0.01747315249375404
107,27670.789617586266,27658.744605816366,33392.24070357792,35136.641507117376,32925.33150711738,5846,5887,11585,11182.943065776053,3522.9400000000005,0.0,16129.91546005439,4300.842981286931,2209.330000000001,1.9800000000000004,2367,0,4609,4609,55960.99901945196,22604.9822199386,0.0,32627.98835911382,11027.802516120337,30.347613351112777,19.863780509612127,,47.77157885668202,16.14612374248951,0.2698098606042728,0.2703628457427703,0.05223970499687219,0.1898949022470819,0.19041308549461425,-0.013982565608737693
108,31345.26348978257,31175.400301133857,38032.000852022815,39614.41791549351,37099.93791549351,6589,6754,13003,12351.40864931447,4156.67,0.0,18055.35127055674,5050.987995622303,2513.4900000000007,0.9900000000000002,2601,0,5201,5201,63477.59869175019,25001.047818755054,0.0,36485.51607835061,12951.251270826418,30.328523025203147,19.842101443456393,,46.89655022924243,16.64685253319591,0.2638087387080472,0.2706947635906611,0.04160751546119438,0.18358992029487184,0.19003886260104172,-0.024507333709731245
109,29516.975454462045,29764.35714296919,36435.82449369769,38159.06675271313,35788.26675271313,6225,6311,12514,11620.243957418794,3887.2100000000005,0.0,17679.819646765507,4971.793148528828,2368.8200000000006,1.9800000000000004,2468,0,5023,5023,59723.01398580011,23467.292198509727,0.0,35937.99909427054,12748.187560330327,30.011564816984983,19.378441121808198,,48.238924958752406,17.11166115480581,0.2927837681602527,0.28203900287249783,0.047295272797065635,0.21246388566898575,0.20238668622368947,-0.017772556267982152
110,29591.731726340884,29561.181245356176,35888.69024028156,37573.866251935906,35234.9262519359,6217,6301,12292,12100.821063769108,3837.3100000000004,0.0,16952.44808745732,4683.287100709482,2337.9500000000007,0.9900000000000002,2540,0,4876,4876,59935.20955472021,24514.92580453618,0.0,34337.046378095685,12008.428463357644,29.75928974911629,19.690703457458778,,47.037049833007785,16.44990200459951,0.2697420549568506,0.27105429042482726,0.04695562864991096,0.190701733098363,0.19193228306703838,-0.01821643487038909
111,30804.738529231203,31124.03278986393,37831.73421817395,38707.16127915578,36371.28127915578,6479,6663,12442,12677.347789100262,4031.92,0.0,17305.50785650305,4692.385633552467,2328.9500000000007,6.9300000000000015,2636,0,4903,4903,62373.688536490256,25747.045613077596,0.0,35155.14835000782,12031.758034749917,30.074102476610538,20.337318809697944,,48.29003894231843,16.527140157623514,0.25653270007228973,0.24364222144636163,0.02314001932698293,0.18070410643616985,0.16859153583081646,-0.03860391201195807
112,28207.267137237402,28288.3052786389,34390.261260102736,35201.61669467176,33041.076694671756,5922,6101,11402,11076.741667375965,3732.5200000000004,0.0,15987.114215359552,4405.2408119362335,2152.6200000000003,7.920000000000002,2340,0,4531,4531,57141.71060830103,22401.901711220424,0.0,32449.010808614235,11295.489261374956,30.410702825067073,19.807163316728932,,48.50375307715132,16.884139404147916,0.2479626800924953,0.24438761346559856,0.023592592927181417,0.1713675250394276,0.16801188226789154,-0.039231588129753844
113,27601.499405501236,27956.613608765125,34116.232989666096,35658.69703465461,33432.44703465461,5847,5919,11742,11001.741015932552,3632.7200000000007,0.0,16465.91763435742,4558.318384364631,2225.260000000001,0.9900000000000002,2276,0,4733,4733,55780.76770641342,22373.694912647567,0.0,33333.122139378,11687.995857345208,30.31563462305077,20.120229237992415,,47.82370464760115,16.76900409949097,0.2919115918589371,0.27550130118315475,0.0452120269390741,0.21125474176200768,0.19586898121926566,-0.02004283284202593
114,30289.9711717861,30521.994985508747,37058.80659747696,38808.05660350278,36470.17660350278,6376,6502,12644,12484.166529801882,3877.2300000000005,0.0,17568.80689445197,4877.853179248928,2336.890000000001,0.9900000000000002,2642,0,5001,5001,61317.874799451536,25236.32443538944,0.0,35725.14588321017,12507.315844228022,29.896574743759892,19.80873189591008,,48.3425519393913,16.92464931559949,0.28121801052260287,0.27147837557564947,0.0472020058558742,0.2040347082757642,0.19488180968570756,-0.015883673761212143
115,30448.681072052714,30208.092575688057,36560.08108728366,38734.23709104127,36183.93709104127,6390,6430,12932,11693.36804869412,3996.9900000000007,0.0,18219.609817589597,4824.269224757555,2545.350000000001,4.950000000000001,2478,0,5227,5227,61688.925825776176,23629.14884280543,0.0,36834.89696817845,12369.921089121937,30.767544052756197,19.625538905984577,,47.04329114709891,15.798111224932232,0.27211543250040626,0.28224703343948265,0.05946803013283875,0.18835811000866812,0.1978226364468528,-0.010288379704202042
116,29156.293151267746,29432.329568554545,35649.846035827046,37518.75296133022,35276.662961330214,6172,6232,12192,12638.158535528579,3657.6700000000005,0.0,16488.467369885788,4734.457055915855,2241.100000000001,0.9900000000000002,2628,0,4782,4782,58934.08500325063,25667.073168021998,0.0,33365.300948425094,12139.63347670732,29.63000754311243,20.43556780893471,,46.993381617500134,17.098075319306083,0.2868149173379697,0.27474629128287537,0.05242398308326424,0.2099159100338634,0.19856849520398634,-0.0104680136380335
117,30694.096567616216,30626.389674511265,37406.16601847747,39173.05675444986,36812.22675444986,6418,6474,12788,12492.063775528548,3892.2000000000003,0.0,17667.47976250883,5121.313216412483,2358.8500000000004,1.9800000000000004,2612,0,5088,5088,62246.40145542619,25333.496860329607,0.0,35811.48657053545,13131.572349775597,30.557879948662833,20.153935449745113,,47.812398625548,17.53213931879252,0.2762407477332096,0.27906218038659447,0.04723528027704331,0.19932595746403475,0.20197735174403345,-0.01587811121124304
118,25835.782526823994,25678.75433186848,31551.6762746314,31854.10825556233,29934.03825556233,5448,5620,10408,10213.627693173541,3448.0900000000006,0.0,14150.55377165884,4041.836790729948,1913.1400000000006,6.9300000000000015,2174,0,4117,4117,52276.36545339486,20614.429982496258,0.0,28606.548132458563,10363.684078794739,29.736271588961806,19.31999061152414,,47.12775639614261,17.073614627338944,0.2329453625989385,0.24048494891475164,0.009585290439040559,0.1586271182025674,0.1657122408937435,-0.05126947947198949
119,29391.023076850448,29641.307326226306,35830.53903748921,37866.64999424345,35493.73999424345,6225,6256,12420,12108.655531344659,3747.4900000000007,0.0,17294.17385228962,4716.33061060917,2371.920000000001,0.9900000000000002,2566,0,4927,4927,59400.0591714114,24468.34751626836,0.0,35077.368852024665,12093.155411818385,29.909395353177946,19.812427138678835,,47.659468548946556,16.430917679101068,0.28837468145396916,0.27749594771548597,0.056826132440370984,0.20763880527179562,0.19744178634249965,-0.009399776065142891
120,31222.77643974197,30990.51709465863,37860.49742453988,38362.00443703031,35906.3044370303,6549,6791,12486,12038.095748145386,4256.470000000001,0.0,17348.570893400065,4718.867795484852,2449.760000000001,5.940000000000001,2548,0,4969,4969,63266.09343523582,24333.578841398426,0.0,35063.00229076939,12099.661014063722,30.213034114248245,19.608040968088982,,46.81308717058664,16.154420579524327,0.22865448916968054,0.23786267650378093,0.013246181286708897,0.1500035721143266,0.15862230782909184,-0.05161561840027313
121,30957.956698329333,30811.61574695698,37457.69484836068,38081.38157130697,35682.53157130697,6470,6648,12399,11737.715403692002,4121.740000000001,0.0,17614.532293925087,4607.393873689875,2395.880000000001,2.9700000000000006,2501,0,4949,4949,62789.63255981879,23683.885650492317,0.0,35755.21101006432,11813.830445358653,31.145651071338687,19.9024249163801,,48.646545591924244,16.073238701168236,0.23009996888334874,0.2359423758901046,0.016650429917568276,0.1526126197221732,0.15808699759054515,-0.04739115111701541
122,31297.356318324404,31720.51180033251,38454.16789870409,40443.793104910226,37895.40310491023,6597,6686,13193,12611.569412288398,4101.780000000001,0.0,18661.9865989266,5068.457093695228,2547.4000000000005,0.9900000000000002,2623,0,5285,5285,63334.24697006258,25611.716441765122,0.0,37917.914356222056,12996.043829987764,30.44915719714547,20.35907507294525,,47.99735994458488,16.450688392389576,0.29224311132089587,0.2750044311859518,0.051740170569994054,0.21081802307764597,0.1946655635144256,-0.014530669218113298
123,31075.481361704486,31276.050850483898,38552.615360023265,39701.77916475224,37310.14916475224,6549,6712,12924,12487.656785647658,4141.700000000001,0.0,17773.021242046256,5299.401137058321,2388.6600000000008,2.9700000000000006,2606,0,5159,5159,62888.41374796022,25337.581501660665,0.0,36005.18267191348,13588.208043739283,29.77671105490541,19.764104135460737,,47.25089589489958,17.832294020655226,0.27759176769111205,0.26939872794515485,0.029807674369106172,0.20062980619605067,0.19293031409606448,-0.03222780565386455
124,27828.93188306155,28106.688184327286,34166.731516466185,35479.401472999256,33282.071472999254,5891,5988,11591,11116.835275315545,3627.7300000000005,0.0,16330.827396599361,4404.008801084347,2196.3400000000006,0.9900000000000002,2361,0,4615,4615,56251.10739246551,22450.859680296264,0.0,33179.044606665026,11292.330259190632,30.01659946236153,19.573548108366403,,48.507375155943016,16.509254764898586,0.27491064414851896,0.26231170461353415,0.038419535561967574,0.19595216995219397,0.18413351493890484,-0.025892439932118795
125,30150.90864991017,29971.521569617886,36559.20192396978,38221.57114458838,35884.72114458838,6359,6461,12664,11749.271103839414,3907.1700000000005,0.0,17589.86822465763,4975.261816091337,2327.9400000000005,8.910000000000002,2506,0,5079,5079,61004.89397412863,23700.695138049778,0.0,35579.14929399393,12757.081579721378,30.502446987064314,19.474687870213458,,48.21022939565573,17.286018400706475,0.2676755977204109,0.27526295439513365,0.045470610219439225,0.1901704708556203,0.19729393989008226,-0.01844900172558684
126,30466.014142189753,30103.128009148335,36765.01208617003,38435.79869741252,36027.088697412524,6363,6431,12681,11826.377424248185,3942.100000000001,0.0,17744.58811058702,4922.733162577313,2404.750000000001,3.960000000000001,2515,0,5083,5083,61802.60036458911,23875.3267288415,0.0,35947.661822018,12622.392724557212,30.808873561609726,19.634314744113077,,47.80274178459841,16.785096708187783,0.2615959054580134,0.2768041475866525,0.04544501732588848,0.18253370884909156,0.1967888747795212,-0.020071349005079998
127,25684.90967857654,25944.578441319773,31463.828553753076,32976.02629292488,30972.076292924878,5427,5483,10653,10987.895341206626,3238.51,0.0,14587.162506041672,4162.458445676581,2001.9700000000007,1.9800000000000004,2277,0,4188,4188,51943.35815019625,22335.62908001699,0.0,29531.185912927358,10672.970373529693,29.681918942969283,20.286674913730238,,47.401582524763015,17.131573633273987,0.2838677147628737,0.27101800353042943,0.048061466410178,0.20584719512400299,0.19377835962823844,-0.015629129811335074
128,29947.857301531858,30225.15022641224,36884.11616801082,37766.14189875526,35433.20189875526,6300,6467,12250,11774.606776465158,3982.0200000000004,0.0,17286.607223990628,4722.907898299476,2325.020000000001,7.920000000000002,2478,0,4886,4886,60635.53154238937,23837.45327298758,0.0,35140.01852305289,12110.02025204994,30.33293223731334,19.848004390497568,,48.46899106627985,16.703476209724055,0.26106323796405595,0.24949393521138988,0.02391343001759147,0.18316317397915544,0.17230854547720212,-0.03933710279640436
129,31999.041724343537,31995.99008523264,38649.36361900637,40357.060117955836,37763.810117955836,6696,6825,13116,12732.500410251432,4191.6,0.0,18583.823398411507,4849.136309292898,2590.2800000000007,2.9700000000000006,2662,0,5227,5227,64879.59416498343,25821.79592372162,0.0,37686.7266625936,12433.682844340765,30.675931047273487,20.252388959781662,,47.8865650096488,15.798834617967936,0.26119589660254944,0.2613161840108879,0.04418433679227987,0.18015440722484835,0.1802669652465377,-0.022912498890798043
130,29932.1841762122,29889.789902380602,36003.12679451543,37974.72821149968,35576.76821149968,6326,6369,12520,12003.385463801558,3782.4200000000005,0.0,17515.8965633926,4673.026184305521,2396.970000000001,0.9900000000000002,2524,0,4998,4998,60528.67737490307,24306.11657385015,0.0,35386.914265109226,11982.118421296207,30.9293190469612,20.271990470267017,,48.14546158518262,16.302201933736335,0.26869218724369187,0.27049164064131287,0.054761949656122404,0.18857908938611176,0.19026491412929375,-0.011842265407922938
131,26788.791939530962,27168.45533630032,33077.37125165296,34462.33501547571,32399.64501547571,5699,5797,11324,10926.726594626867,3478.0300000000007,0.0,15671.123124024869,4386.455296823974,2058.7300000000005,3.960000000000001,2308,0,4508,4508,54076.38958854092,22099.29896058171,0.0,31792.62339493556,11247.321273907624,29.794154043273235,19.766814812684892,,48.31705683120906,17.093193425391526,0.2864460291179187,0.26846869241881016,0.04187043018884217,0.2094477828119258,0.192546451920875,-0.02048912022122629
132,33447.364210022126,33751.67254983293,41374.40695792456,41862.74561354288,39300.50561354288,7029,7296,13520,13094.33188349154,4545.890000000001,0.0,18987.837243234484,5234.686486816853,2555.310000000001,6.9300000000000015,2714,0,5403,5403,67739.39541031315,26616.23559869626,0.0,38535.48011085765,13422.273043120136,30.17345007140898,19.952200598722836,,48.22963718505338,16.79883985371732,0.2516007345355835,0.24031618141987743,0.01180291613883265,0.1749955950719408,0.16440172129299163,-0.050125222253716434
133,29630.070764733187,29787.209791417656,36094.28225515151,38273.401645575854,35862.661645575856,6209,6248,12521,11630.85002384298,3807.370000000001,0.0,17936.064010025722,4899.117611707148,2407.7700000000004,2.9700000000000006,2459,0,5031,5031,60054.02760187996,23517.56416369995,0.0,36492.47182057878,12561.840030018328,30.812738636162116,19.82931211104549,,48.917522547692734,16.838927654180065,0.2917080741882763,0.2848938156202618,0.06037298026928708,0.21034681051997114,0.2039617640155296,-0.006417099748329231
134,29081.359254877887,29354.15776586742,35395.781510881825,37168.29379723093,34857.26379723093,6141,6211,12124,12089.31037563676,3727.5300000000007,0.0,16787.674933300274,4563.778488293892,2310.040000000001,0.9900000000000002,2526,0,4799,4799,58821.433986866374,24521.30865547887,0.0,34024.80752128275,11701.996123830491,30.180315026611787,20.400423174275268,,47.45440379537344,16.32077562598395,0.27807966166494097,0.26620201791140025,0.05007693602708494,0.1986119180926606,0.18747279602627331,-0.015214177810577108
135,29010.570826222807,28972.72549440276,34992.166991479055,36789.05799333772,34452.00799333772,6087,6140,12004,11779.516340093836,3682.6200000000003,0.0,16805.15549602596,4521.766157217928,2336.060000000001,0.9900000000000002,2462,0,4771,4771,58778.38673390463,23891.067538702147,0.0,33992.706400066556,11594.272197994684,30.5025359283366,20.093412564089274,,47.7425651686328,16.28409016572287,0.26812596048899184,0.2697824372941718,0.051351235329216094,0.18756739395821778,0.18911864194459385,-0.015436568940496559
136,32355.04090686317,32091.59363677032,39013.99655530962,40189.42651415772,37736.72651415772,6745,6905,12968,13143.330431760456,4131.72,0.0,17930.53753542596,4983.838546971306,2448.7400000000007,3.960000000000001,2770,0,5099,5099,65666.7715560594,26598.283158360136,0.0,36357.78855237426,12779.073197362322,30.33107231226762,19.89400385816016,,47.90222470668545,16.836723580187513,0.24213802201167098,0.25233501860465285,0.030128417045962197,0.16633221459327488,0.17590690388523578,-0.03273876439039327
137,32590.628898788746,32396.6676216927,39275.593792957996,40597.09348237132,38030.693482371316,6829,6969,13246,12817.768925849407,4256.47,0.0,18562.78528620667,4960.069270315242,2561.4500000000007,4.950000000000001,2738,0,5254,5254,66055.45871484294,25845.561348331812,0.0,37653.29560565812,12718.126334141645,30.652185018488606,19.850661557858533,,47.90495624129532,16.18082230806825,0.24566769203647182,0.2531255978682091,0.033646841760805235,0.16692112939817355,0.17390757365754775,-0.03169653696769536
138,32443.682955827855,32160.22404812109,39639.24558204149,40810.86251181316,38303.47251181316,6766,6976,13408,12561.791944560435,4326.330000000001,0.0,18580.68764719001,5342.05292006271,2504.420000000001,2.9700000000000006,2616,0,5396,5396,65840.2127072509,25502.030627078042,0.0,37524.84012100002,13697.571589904383,30.55230288039485,19.79971321978109,,47.499797621519015,17.33869821506884,0.2578985735798626,0.2689856404839776,0.029556993645269303,0.18061419118055808,0.19102007667919155,-0.03369824653861475
139,30698.665687424676,30665.780215718085,37261.038028912146,38698.48190275478,36241.83190275478,6420,6535,12721,11846.47190253452,4046.890000000001,0.0,18004.254545603973,4800.865454616291,2453.6800000000007,2.9700000000000006,2445,0,5138,5138,62252.988942114556,24106.33821162698,0.0,36428.85780924096,12309.911422093053,31.251500472949076,20.41180204202115,,48.05917916786406,16.23998868350007,0.2605916588292346,0.2619434963183961,0.03857766583763097,0.18056700808337703,0.18183302847056293,-0.02735313292577977
140,31174.01560745442,30987.518476216268,38019.44567802063,39155.78242523621,36835.86242523621,6547,6749,12761,12873.790537140256,4011.96,0.0,17260.520022736764,5009.511865359194,2318.930000000001,0.9900000000000002,2739,0,5011,5011,63146.19386526775,25986.64240292373,0.0,34947.48723778657,12844.90221886973,29.96971706941991,19.943700999941466,,47.29023983462323,17.381464436900853,0.25603909737804736,0.26359851807072904,0.029888303917921313,0.1816207090249841,0.18873224564621727,-0.03113099709048776
141,25924.955937882125,25889.10593520177,31437.292201096036,32759.085335868058,30701.265335868058,5460,5573,10676,10734.714682519088,3373.2400000000002,0.0,14610.809579475204,4040.3210738737653,2054.8500000000004,2.9700000000000006,2264,0,4206,4206,52474.24599456955,21719.781237228428,0.0,29558.48610121847,10359.797625317346,29.91690193533042,20.14822007164047,,46.47560707738753,16.288989976914067,0.26361199665530577,0.2653617864541658,0.04204538757081436,0.1842359697517049,0.18587584340342672,-0.023412540129722638
142,28546.51502545879,28328.94242738549,34786.90643309225,36693.51944898412,34495.32944898412,5961,5995,12150,11477.144614800025,3617.7500000000005,0.0,16645.631800755134,4952.993033428962,2196.210000000001,1.9800000000000004,2422,0,4864,4864,57911.57698835587,23218.319525128267,0.0,33719.568719884955,12699.98213699734,30.351979553645634,19.626643723692535,,47.42555375511245,17.862140839658707,0.2853940110118362,0.295266123789804,0.054808352089570786,0.20839021569603045,0.2176709221463067,-0.00838180263798205
143,29961.06938590636,30168.79775087951,36445.84358755984,38360.035010720356,36032.08501072036,6347,6385,12605,12645.780263167517,3732.5200000000004,0.0,17203.92857871161,4777.806168841229,2326.960000000001,0.9900000000000002,2629,0,4988,4988,60548.895861298355,25684.051956839787,0.0,34740.84250951695,12250.785048310843,30.289592727012685,20.530816911942274,,47.59019521851637,16.78189732645321,0.28032930055443395,0.2715135461306889,0.05252152878727425,0.20263013801736307,0.19434938403105304,-0.011352695838839294
144,28105.546495362723,27739.093054201498,33572.5838739539,35413.31120991472,33202.00120991472,5869,5912,11633,11467.629953792233,3527.9300000000003,0.0,15990.631432219398,4427.119823903087,2208.3400000000006,2.9700000000000006,2429,0,4602,4602,57016.78588554545,23175.974240492906,0.0,32334.952390306145,11351.589292059198,30.473963594626106,19.910630790801466,,47.06688848661739,16.523419639096357,0.26001147907790156,0.27665714018544113,0.05482828914425256,0.1813327029735176,0.19693896065883756,-0.011038252683514355
145,29010.394041256277,28990.03521598946,35401.07344906313,36032.371951996494,33832.091951996495,6094,6300,11723,11510.295165780622,3837.3100000000004,0.0,16262.427758606256,4422.339027609615,2190.3800000000006,9.900000000000002,2421,0,4651,4651,58759.98472116994,23305.885040463134,0.0,32916.48143232374,11339.330840024653,30.461371032229103,20.091280207295807,,48.193969886271944,16.60224134703463,0.24205041478423625,0.24292266923921607,0.017832750293340947,0.16620587448357932,0.1670248656109392,-0.04432016727753085
146,32990.76752083699,32827.87840570705,39655.911764458746,41013.32944142219,38514.919441422186,6914,7022,13278,13735.089859255897,4151.68,0.0,18118.776473432103,5007.783108734194,2494.4500000000007,3.960000000000001,2916,0,5181,5181,66863.5064636846,27741.25604937409,0.0,36730.19608572334,12840.469509574856,29.970195635896278,19.8293467114897,,47.33272691459194,16.546996790689246,0.24317597083845177,0.2493445033076556,0.03422989452432705,0.16744538959562358,0.17323815342043106,-0.02877231344001437
147,30196.469886325125,29923.52918371567,36453.47187004165,37831.97131664034,35459.11131664034,6341,6518,12373,12220.48640850492,3977.0300000000007,0.0,16902.688411826537,4731.766496308886,2365.9300000000007,6.9300000000000015,2583,0,4895,4895,61167.87150339775,24711.50361155107,0.0,34127.4061841706,12132.734605920221,29.896320382892352,19.785030913972033,,46.558535039796176,16.552161808895253,0.2528607303787206,0.2642884161280157,0.03781531294229271,0.1742800218080614,0.18499095139944663,-0.027277526731781646
148,31737.832555293542,31717.586405020622,38580.885972313234,40249.964844631766,37764.47484463177,6659,6770,13271,12359.257228841856,4131.720000000001,0.0,18720.92113330614,5038.066482483763,2480.540000000001,4.950000000000001,2595,0,5338,5338,64304.698859727025,25036.5569970304,0.0,37940.82341873369,12918.119185855801,30.856381410617573,19.933564488081526,,48.767125216881354,16.60426630572725,0.26820143670833274,0.2690109622673099,0.04326180776450577,0.18988827541511005,0.19064781167125552,-0.02116102590975609
149,35693.98850437092,35221.40377696554,42746.73909176173,44890.932511285544,42066.512511285546,7447,7496,14859,14086.557740021733,4555.870000000001,0.0,20580.286207198238,5668.218564065573,2824.420000000001,0.0,2957,0,5951,5951,72428.17565223313,28537.327538517264,0.0,41562.27232614933,14533.893754014289,31.205590543831594,20.26798830860601,,47.17624554613999,16.49704171851792,0.25766086650104697,0.27453558624610475,0.050160397379575755,0.17853213591230563,0.19434514244990544,-0.015912946693219923
150,35130.23487552251,35111.94865891459,42714.136866085544,44288.4830333817,41422.9530333817,7362,7548,14512,13149.218706393398,4740.500000000001,0.0,20842.013036926845,5556.751290061463,2855.630000000001,9.900000000000002,2766,0,5873,5873,71200.6022449295,26623.63770870102,0.0,42274.39240237653,14248.080230926827,30.903039168806206,19.662952517504444,,48.36887002560243,16.30215129396662,0.2606941909244202,0.26135075736211744,0.03685773101846678,0.1791254223080567,0.17973950793143487,-0.030228489381674127
151,32922.39783881829,32942.70923297392,40198.720214554196,42109.836556380775,39507.726556380774,6922,6989,13875,13014.381550096106,4266.450000000001,0.0,19366.152202868605,5462.852803416061,2598.1500000000005,3.960000000000001,2749,0,5563,5563,66667.68676620076,26321.49115409258,0.0,39259.36462274002,14007.314880554,30.289725927396983,19.555342610767145,,47.87727393017075,17.08209131774878,0.279063474129145,0.278274845537933,0.0475417210206271,0.20002579246514748,0.1992858959164057,-0.01718944420333171
152,27786.815942688387,28020.907952212314,33940.480919060006,35477.91489761107,33305.474897611064,5842,5916,11591,11326.395655217511,3582.8200000000006,0.0,16113.339130734224,4455.36011165933,2170.4600000000005,1.9800000000000004,2355,0,4618,4618,56268.75882740612,23003.578603121827,0.0,32682.920848036476,11424.000286305974,30.122461899039678,20.00311182880159,,47.78204802344514,16.701754804540897,0.2767895022871974,0.2661229592601408,0.045297943250052215,0.1986071008029553,0.1885937084698043,-0.018709399638834844
153,30216.18921060499,30312.10220007341,36608.45816865118,37078.011033979645,34741.901033979644,6418,6551,11979,12208.23328026759,3957.0700000000006,0.0,16623.357183920736,4289.350569791313,2328.1900000000005,7.920000000000002,2607,0,4686,4686,61020.99797591021,24618.546872480998,0.0,33657.32611261727,10998.3347943367,29.751827389522287,19.56959210849046,,47.8767085527984,15.644857459938407,0.2270909073129036,0.22320816910843785,0.012826349123071087,0.14977771656878108,0.14613961132314696,-0.05098704583712626
154,29527.127378077945,29708.745289727267,36248.331912045935,38053.14669604682,35685.316696046815,6271,6349,12612,11691.617954146988,3902.1800000000003,0.0,17504.666745961058,4954.681995938774,2365.850000000001,1.9800000000000004,2466,0,5073,5073,59631.0958412255,23655.430651658942,0.0,35404.27370759245,12704.31281009942,30.025728016729857,19.64736765087952,,47.39527939436741,17.007112195581552,0.28875207563533295,0.28087357190425977,0.04979028520209262,0.20856039394272208,0.20117212450524244,-0.01553216896615372
155,27760.71373223685,27555.721721898717,33551.573998804146,34971.123011725045,32811.60301172505,5825,5914,11531,11079.058485693027,3567.8500000000004,0.0,15905.71136120228,4418.50316482974,2159.5200000000004,0.0,2345,0,4593,4593,56245.41982624834,22395.021758187253,0.0,32181.311182569945,11329.495294435232,30.452311762993148,19.783588125607114,,47.39515638080994,16.685560080169708,0.2597342903008714,0.2691056821035197,0.042309461039636925,0.18194378315363352,0.19073647726851034,-0.022054732427917445
156,30060.60177906736,30395.068799328183,36862.011840164196,38081.90809916776,35781.88809916776,6338,6452,12360,12308.24819708294,3857.2700000000004,0.0,17201.126286139697,4715.2636159451185,2297.050000000001,2.9700000000000006,2566,0,4897,4897,60827.184048890675,24980.123582263943,0.0,34905.45201574282,12090.419528064407,30.187188113593386,20.112820919697217,,48.4125548068555,16.768959123528997,0.26683784905750024,0.2528975785706884,0.0330935887138528,0.19032507606299495,0.17722675133272406,-0.029301812003097297
